YEAR_MONTH,REGION_CODE,REGION_NAME,BNF_CHEMICAL_SUBSTANCE_CODE,BNF_CHEMICAL_SUBSTANCE,ITEMS,NIC
202101,Y56,LONDON,1002010Q0,Pyridostigmine bromide,818.0,39908.59
202101,Y56,LONDON,1002020C0,Baclofen,11388.0,31701.8
202101,Y56,LONDON,1003020AA,Capsaicin,2678.0,52056.21
202101,Y56,LONDON,1003020AF,Diclofenac diethyl,22815.0,154776.06
202101,Y56,LONDON,1003020P0,Ibuprofen,29077.0,109063.78
202101,Y56,LONDON,1103010C0,Chloramphenicol,8361.0,46132.96
202101,Y56,LONDON,1103010H0,Fusidic acid,793.0,29085.0
202101,Y56,LONDON,1104010I0,Dexamethasone,6486.0,69762.9
202101,Y56,LONDON,1104020AE,Ciclosporin (Eye Anti Inflammatory),876.0,90684.0
202101,Y56,LONDON,1104020T0,Sodium cromoglicate,8626.0,112152.85
202101,Y56,LONDON,1105000B0,Atropine sulfate,603.0,62389.61
202101,Y56,LONDON,1106000AB,Dorzolamide and timolol,9446.0,153714.59
202101,Y56,LONDON,1106000AC,Brinzolamide,7748.0,57926.91
202101,Y56,LONDON,1106000AD,Latanoprost and timolol,2115.0,28009.57
202101,Y56,LONDON,1106000AF,Bimatoprost,10322.0,182713.43
202101,Y56,LONDON,1106000AH,Timolol and travoprost,2378.0,64127.16
202101,Y56,LONDON,1106000AI,Timolol and bimatoprost,8668.0,226413.48
202101,Y56,LONDON,1106000AJ,Brinzolamide and timolol,1794.0,36851.75
202101,Y56,LONDON,1106000AL,Brinzolamide/brimonidine,2507.0,39347.49
202101,Y56,LONDON,1106000L0,Latanoprost,25479.0,220621.72
202101,Y56,LONDON,1106000P0,Dorzolamide,3878.0,70940.34
202101,Y56,LONDON,1106000Z0,Timolol,5968.0,47229.81
202101,Y56,LONDON,1108010B0,Carbomer 940/980,11168.0,45603.14
202101,Y56,LONDON,1108010D0,Carmellose sodium,6829.0,69102.14
202101,Y56,LONDON,1108020J0,Apraclonidine,1348.0,47086.7
202101,Y56,LONDON,120101050,Dexamethasone,14452.0,51675.81
202101,Y56,LONDON,1202010C0,Beclometasone dipropionate,12449.0,45472.6
202101,Y56,LONDON,1202010M0,Fluticasone propionate (Nasal),10459.0,148563.55
202101,Y56,LONDON,1202010U0,Mometasone furoate,22164.0,124542.84
202101,Y56,LONDON,1202010W0,Fluticasone furoate,14195.0,106549.8
202101,Y56,LONDON,1202010Y0,Fluticasone propionate/azelastine hydrochloride (Nasal),4743.0,81533.2
202101,Y56,LONDON,1202020L0,Sodium chloride,1826.0,77909.4
202101,Y56,LONDON,1203010E0,Benzydamine hydrochloride,4630.0,33987.57
202101,Y56,LONDON,130201000,Other emollient preparations,57215.0,421147.5
202101,Y56,LONDON,1302010U0,Urea,4627.0,67129.91
202101,Y56,LONDON,130201100,Emollient bath and shower preparations,6665.0,41281.47
202101,Y56,LONDON,1303000AA,Menthol,1187.0,17544.45
202101,Y56,LONDON,1304000D0,Betamethasone esters,5559.0,49335.5
202101,Y56,LONDON,1304000F0,Betamethasone valerate,32969.0,181214.97
202101,Y56,LONDON,1304000G0,Clobetasol propionate,10185.0,71882.6
202101,Y56,LONDON,1304000H0,Clobetasone butyrate,17879.0,91245.5
202101,Y56,LONDON,1304000T0,Fludroxycortide,660.0,26284.49
202101,Y56,LONDON,1304000V0,Hydrocortisone,42021.0,187469.48
202101,Y56,LONDON,1304000X0,Hydrocortisone acetate,5935.0,39586.95
202101,Y56,LONDON,1304000Y0,Mometasone furoate,11601.0,80903.84
202101,Y56,LONDON,1305020D0,Calcipotriol,12612.0,648408.8
202101,Y56,LONDON,1305030B0,Pimecrolimus,858.0,25516.11
202101,Y56,LONDON,1305030C0,Tacrolimus,3857.0,126875.69
202101,Y56,LONDON,1306010H0,Adapalene,2689.0,48534.22
202101,Y56,LONDON,1306010Y0,Benzoyl peroxide and clindamycin phosphate,8650.0,170307.54
202101,Y56,LONDON,1306010Z0,Adapalene and benzoyl peroxide,3918.0,85404.69
202101,Y56,LONDON,1306020J0,Isotretinoin,671.0,22795.98
202101,Y56,LONDON,1306030B0,Ivermectin,686.0,14302.78
202101,Y56,LONDON,1308010W0,Diclofenac sodium,667.0,32555.0
202101,Y56,LONDON,1308010Y0,Fluorouracil (Sunscreen),669.0,22243.8
202101,Y56,LONDON,1309000C0,Coal tar,5856.0,35811.69
202101,Y56,LONDON,1309000I0,Ketoconazole,9174.0,60844.58
202101,Y56,LONDON,1310012F0,Fusidic acid,10740.0,52328.75
202101,Y56,LONDON,1310012K0,Metronidazole,1970.0,29036.57
202101,Y56,LONDON,1310040Q0,Permethrin,1216.0,21182.87
202101,Y56,LONDON,140400030,Hepatitis A,1017.0,20502.8
202101,Y56,LONDON,1404000H0,Influenza,110516.0,1009161.91
202101,Y56,LONDON,1404000S0,Typhoid,1245.0,13901.42
202101,Y56,LONDON,1502010J0,Lidocaine hydrochloride,6969.0,227552.8
202101,Y56,LONDON,190201000,Other individually formulated bought in preparations,1532.0,52607.88
202101,Y56,LONDON,190700000,Other base/diluent/suspending agent/stabiliser preparations,3979.0,139061.55
202101,Y56,LONDON,2002,Arm Sling/Bandages,4695.0,119008.24
202101,Y56,LONDON,2003,Wound Management & Other Dressings,28718.0,906057.58
202101,Y56,LONDON,2005,Tracheostomy & Laryngectomy Appliances,496.0,35097.78
202101,Y56,LONDON,2009,Stockinette,3912.0,42799.2
202101,Y56,LONDON,2101,Other Appliances,108236.0,621805.69
202101,Y56,LONDON,2102,Catheters,5605.0,596308.66
202101,Y56,LONDON,2107,Elastic Hosiery,3411.0,63124.79
202101,Y56,LONDON,2113,Catheter Maintenance Products,1533.0,54399.54
202101,Y56,LONDON,2116,Irrigation Solutions,4888.0,41139.27
202101,Y56,LONDON,2120,Venous Ulcer Compression System,391.0,20974.18
202101,Y56,LONDON,2121,Dry Mouth Products,3979.0,26792.47
202101,Y56,LONDON,2122,Emollients,123241.0,712161.22
202101,Y56,LONDON,2123,Vaginal Moisturisers,1928.0,18355.59
202101,Y56,LONDON,2127,Lymphoedema Garments,1983.0,138855.9
202101,Y56,LONDON,2128,Anal Irrigation System,482.0,71529.41
202101,Y56,LONDON,2130,Eye Products,65495.0,620063.87
202101,Y56,LONDON,2133,Indwelling Pleural Cath Drain System,138.0,40752.67
202101,Y56,LONDON,2141,Physical Debridement Device,265.0,17655.92
202101,Y56,LONDON,2148,Detection Sensor Interstitial Fluid/Gluc,9556.0,806820.0
202101,Y56,LONDON,2205,Catheter Valves,649.0,10582.67
202101,Y56,LONDON,2230,Incontinence Sheaths,972.0,75092.83
202101,Y56,LONDON,2250,Leg Bags,3872.0,134650.88
202101,Y56,LONDON,2260,Night Drainage Bags,5473.0,78059.31999999999
202101,Y56,LONDON,2280,Tubing And Accessories,1533.0,21102.65
202101,Y56,LONDON,2305,Adhesive Discs/Rings/Pads/Plasters,819.0,40441.35
202101,Y56,LONDON,2315,Adhesive Removers (Sprays/Liquids/Wipes),3848.0,84984.53
202101,Y56,LONDON,2330,Belts,342.0,14074.83
202101,Y56,LONDON,2335,Colostomy Bags,1067.0,227504.02
202101,Y56,LONDON,2360,Ileostomy Bags,2350.0,386266.46
202101,Y56,LONDON,2380,Skin Fillers And Protectives,22275.0,255122.38
202101,Y56,LONDON,2385,Skin Protectors,1105.0,91564.89
202101,Y56,LONDON,2394,Two Piece Ostomy Systems,798.0,74589.91
202101,Y56,LONDON,2396,Urostomy Bags,511.0,93152.78
202101,Y58,SOUTH WEST,0101021B0,Alginic acid compound preparations,32161.0,164335.6
202101,Y58,SOUTH WEST,0102000J0,Dicycloverine hydrochloride,150.0,35623.55
202101,Y58,SOUTH WEST,0102000L0,Glycopyrronium bromide,411.0,162566.78
202101,Y58,SOUTH WEST,0102000N0,Hyoscine butylbromide,12384.0,56566.86
202101,Y58,SOUTH WEST,0102000P0,Mebeverine hydrochloride,17612.0,102634.59
202101,Y58,SOUTH WEST,0102000T0,Peppermint oil,4453.0,43835.57
202101,Y58,SOUTH WEST,0102000Y0,Propantheline bromide,480.0,9395.36
202101,Y58,SOUTH WEST,0103010H0,Famotidine,4237.0,154778.66999999998
202101,Y58,SOUTH WEST,0103010N0,Nizatidine,1048.0,24804.86
202101,Y58,SOUTH WEST,0103030S0,Sucralfate,74.0,18354.85
202101,Y58,SOUTH WEST,0103050E0,Esomeprazole,20524.0,169134.91
202101,Y58,SOUTH WEST,0103050L0,Lansoprazole,165107.0,290502.14
202101,Y58,SOUTH WEST,0103050P0,Omeprazole,382858.0,892498.73
202101,Y58,SOUTH WEST,0103050R0,Pantoprazole,9109.0,29678.44
202101,Y58,SOUTH WEST,0104020L0,Loperamide hydrochloride,16062.0,111580.5
202101,Y58,SOUTH WEST,0105010B0,Mesalazine (Systemic),11055.0,638972.23
202101,Y58,SOUTH WEST,0105010E0,Sulfasalazine,8793.0,111267.99
202101,Y58,SOUTH WEST,0105020A0,Budesonide,918.0,63056.85
202101,Y58,SOUTH WEST,0105020D0,Prednisolone sodium metasulphobenzoate,141.0,39457.0
202101,Y58,SOUTH WEST,0105020E0,Prednisolone sodium phosphate,55.0,8346.67
202101,Y58,SOUTH WEST,0105040A0,Sodium cromoglicate,134.0,12197.94
202101,Y58,SOUTH WEST,0106010E0,Ispaghula husk,11084.0,63254.88
202101,Y58,SOUTH WEST,0106020C0,Bisacodyl,8222.0,16445.33
202101,Y58,SOUTH WEST,0106020I0,Docusate sodium,20554.0,124697.25
202101,Y58,SOUTH WEST,0106020M0,Senna,29447.0,74099.01
202101,Y58,SOUTH WEST,0106020P0,Sodium picosulfate,802.0,6507.96
202101,Y58,SOUTH WEST,0106040G0,Lactulose,16519.0,74510.74
202101,Y58,SOUTH WEST,0106040M0,Macrogol 3350,62768.0,429889.15
202101,Y58,SOUTH WEST,0106040N0,Phosphates (Rectal),509.0,41566.57
202101,Y58,SOUTH WEST,0106070A0,Prucalopride,1167.0,68639.94
202101,Y58,SOUTH WEST,0106070B0,Linaclotide,247.0,10967.52
202101,Y58,SOUTH WEST,0107020J0,Hydrocortisone,4156.0,23588.18
202101,Y58,SOUTH WEST,0107040A0,Glyceryl trinitrate,618.0,24708.87
202101,Y58,SOUTH WEST,0109010U0,Ursodeoxycholic acid,2647.0,93264.44
202101,Y58,SOUTH WEST,0109040N0,Pancreatin,5686.0,357416.26
202101,Y58,SOUTH WEST,0201010F0,Digoxin,26898.0,41589.77
202101,Y58,SOUTH WEST,0202010B0,Bendroflumethiazide,67511.0,74789.73999999999
202101,Y58,SOUTH WEST,0202010P0,Indapamide,38374.0,156513.13
202101,Y58,SOUTH WEST,0202020D0,Bumetanide,14542.0,54001.65
202101,Y58,SOUTH WEST,0202020L0,Furosemide,104968.0,120340.48
202101,Y58,SOUTH WEST,0202030C0,Amiloride hydrochloride,1151.0,58578.18
202101,Y58,SOUTH WEST,0202030S0,Spironolactone,26122.0,53685.45
202101,Y58,SOUTH WEST,0202030X0,Eplerenone,6840.0,60811.35
202101,Y58,SOUTH WEST,0204000AB,Nebivolol,7370.0,29841.97
202101,Y58,SOUTH WEST,0204000E0,Atenolol,48960.0,55243.05
202101,Y58,SOUTH WEST,0204000H0,Bisoprolol fumarate,222526.0,262650.62
202101,Y58,SOUTH WEST,0204000K0,Metoprolol tartrate,2489.0,12151.42
202101,Y58,SOUTH WEST,0204000R0,Propranolol hydrochloride,43135.0,203682.13
202101,Y58,SOUTH WEST,0205020M0,Moxonidine,3185.0,41954.69
202101,Y58,SOUTH WEST,0205040D0,Doxazosin mesilate,46742.0,120516.84
202101,Y58,SOUTH WEST,0205051I0,Enalapril maleate,7545.0,85936.16
202101,Y58,SOUTH WEST,0205051L0,Lisinopril,80412.0,116223.01
202101,Y58,SOUTH WEST,0205051M0,Perindopril erbumine,26785.0,100328.29
202101,Y58,SOUTH WEST,0205051R0,Ramipril,243448.0,375919.67
202101,Y58,SOUTH WEST,0205052AE,Sacubitril/valsartan,3917.0,358944.72000000003
202101,Y58,SOUTH WEST,0205052C0,Candesartan cilexetil,80409.0,240241.42
202101,Y58,SOUTH WEST,0205052I0,Irbesartan,5463.0,38292.62
202101,Y58,SOUTH WEST,0205052N0,Losartan potassium,78713.0,187681.5
202101,Y58,SOUTH WEST,0205052V0,Valsartan,2085.0,36046.45
202101,Y58,SOUTH WEST,0206010F0,Glyceryl trinitrate,10571.0,35569.49
202101,Y58,SOUTH WEST,0206010K0,Isosorbide mononitrate,34602.0,142346.8
202101,Y58,SOUTH WEST,0206020A0,Amlodipine,244538.0,325336.66
202101,Y58,SOUTH WEST,0206020C0,Diltiazem hydrochloride,20824.0,219306.43
202101,Y58,SOUTH WEST,0206020F0,Felodipine,26342.0,163409.55000000002
202101,Y58,SOUTH WEST,0206020L0,Lercanidipine hydrochloride,20923.0,63143.76
202101,Y58,SOUTH WEST,0206020R0,Nifedipine,10188.0,106062.66
202101,Y58,SOUTH WEST,0206020T0,Verapamil hydrochloride,5315.0,46009.95
202101,Y58,SOUTH WEST,0206030N0,Nicorandil,9020.0,41585.82
202101,Y58,SOUTH WEST,0206030Y0,Ivabradine,3308.0,37590.0
202101,Y58,SOUTH WEST,0206030Z0,Ranolazine,1999.0,88715.99
202101,Y58,SOUTH WEST,0207020Y0,Midodrine hydrochloride,1689.0,84652.56
202101,Y58,SOUTH WEST,0208010D0,Enoxaparin,1024.0,115107.24
202101,Y58,SOUTH WEST,0208010L0,Dalteparin sodium,1041.0,121107.43
202101,Y58,SOUTH WEST,0208010W0,Tinzaparin sodium,35.0,4807.88
202101,Y58,SOUTH WEST,0208020AA,Edoxaban,14870.0,691201.0
202101,Y58,SOUTH WEST,0208020V0,Warfarin sodium,39212.0,75116.91
202101,Y58,SOUTH WEST,0208020W0,INR blood testing reagents,292.0,26527.05
202101,Y58,SOUTH WEST,0208020X0,Dabigatran etexilate,4441.0,255327.25
202101,Y58,SOUTH WEST,0208020Y0,Rivaroxaban,59033.0,3070411.2
202101,Y58,SOUTH WEST,0208020Z0,Apixaban,66282.0,3510841.85
202101,Y58,SOUTH WEST,0209000A0,Aspirin,173714.0,208756.98
202101,Y58,SOUTH WEST,0209000C0,Clopidogrel,97682.0,168531.09
202101,Y58,SOUTH WEST,0209000L0,Dipyridamole,1111.0,18423.18
202101,Y58,SOUTH WEST,0209000Z0,Ticagrelor,3304.0,194589.56
202101,Y58,SOUTH WEST,0211000P0,Tranexamic acid,2991.0,27948.02
202101,Y58,SOUTH WEST,0212000AA,Rosuvastatin calcium,29327.0,67591.07
202101,Y58,SOUTH WEST,0212000AB,Omega-3-acid ethyl esters,519.0,17917.68
202101,Y58,SOUTH WEST,0212000AD,Colesevelam hydrochloride,1389.0,116462.07
202101,Y58,SOUTH WEST,0212000B0,Atorvastatin,392353.0,697211.28
202101,Y58,SOUTH WEST,0212000F0,Colestyramine,1063.0,30881.41
202101,Y58,SOUTH WEST,0212000L0,Ezetimibe,14161.0,43765.13
202101,Y58,SOUTH WEST,0212000P0,Fenofibrate,3947.0,22481.09
202101,Y58,SOUTH WEST,0212000X0,Pravastatin sodium,15239.0,26178.29
202101,Y58,SOUTH WEST,0212000Y0,Simvastatin,144242.0,202869.03
202101,Y58,SOUTH WEST,0301011AB,Beclometdiprop/formoterol/glycopyrronium,10937.0,553802.5
202101,Y58,SOUTH WEST,0301011R0,Salbutamol,153627.0,413071.03
202101,Y58,SOUTH WEST,0301011U0,Salmeterol,2017.0,75047.42
202101,Y58,SOUTH WEST,0301011V0,Terbutaline sulphate,2395.0,27123.12
202101,Y58,SOUTH WEST,0301020Q0,Tiotropium bromide,22887.0,688066.29
202101,Y58,SOUTH WEST,0301020R0,Aclidinium bromide,1613.0,61295.0
202101,Y58,SOUTH WEST,0301020S0,Glycopyrronium bromide,2475.0,77357.54000000001
202101,Y58,SOUTH WEST,0301020T0,Umeclidinium bromide,3413.0,116490.0
202101,Y58,SOUTH WEST,0301030S0,Theophylline,2425.0,8171.54
202101,Y58,SOUTH WEST,0301040V0,Aclidinium bromide/formoterol,1452.0,57167.5
202101,Y58,SOUTH WEST,0301040W0,Umeclidinium bromide/vilanterol,7211.0,286032.5
202101,Y58,SOUTH WEST,0301040X0,Tiotropium bromide/olodaterol,3544.0,131007.5
202101,Y58,SOUTH WEST,0301040Y0,Indacaterol/glycopyrronium,2965.0,109643.97
202101,Y58,SOUTH WEST,0302000C0,Beclometasone dipropionate,100958.0,2404071.81
202101,Y58,SOUTH WEST,0302000K0,Budesonide,29132.0,1050586.35
202101,Y58,SOUTH WEST,0302000N0,Fluticasone propionate (Inhalation),31681.0,964600.8
202101,Y58,SOUTH WEST,0302000V0,Fluticasone furoate (Inhalation),21967.0,911234.5
202101,Y58,SOUTH WEST,0303020G0,Montelukast,29436.0,90238.78
202101,Y58,SOUTH WEST,0304010E0,Fexofenadine hydrochloride,22823.0,85565.05
202101,Y58,SOUTH WEST,0304010G0,Chlorphenamine maleate,5823.0,28482.73
202101,Y58,SOUTH WEST,0304010I0,Cetirizine hydrochloride,26731.0,41085.2
202101,Y58,SOUTH WEST,0304010W0,Promethazine hydrochloride,9961.0,27321.62
202101,Y58,SOUTH WEST,0304010Y0,Alimemazine tartrate,141.0,44274.33
202101,Y58,SOUTH WEST,0304030C0,Adrenaline,2018.0,132100.53
202101,Y58,SOUTH WEST,0307000C0,Acetylcysteine,60.0,2686.52
202101,Y58,SOUTH WEST,0307000J0,Carbocisteine,23451.0,127751.49
202101,Y58,SOUTH WEST,0307000K0,Dornase alfa,31.0,20320.53
202101,Y58,SOUTH WEST,0401010AD,Melatonin,10499.0,403309.86
202101,Y58,SOUTH WEST,0401010B0,Chloral hydrate,78.0,16964.23
202101,Y58,SOUTH WEST,0401010R0,Nitrazepam,2746.0,16575.26
202101,Y58,SOUTH WEST,0401010T0,Temazepam,6464.0,14790.76
202101,Y58,SOUTH WEST,0401010Z0,Zopiclone,51228.0,44183.03
202101,Y58,SOUTH WEST,0401020B0,Buspirone hydrochloride,539.0,7660.62
202101,Y58,SOUTH WEST,0401020K0,Diazepam,52441.0,97988.77
202101,Y58,SOUTH WEST,0401020P0,Lorazepam,10640.0,65615.62
202101,Y58,SOUTH WEST,040201030,Risperidone,14427.0,49116.93
202101,Y58,SOUTH WEST,040201060,Olanzapine,20352.0,72809.28
202101,Y58,SOUTH WEST,0402010A0,Amisulpride,3105.0,23565.76
202101,Y58,SOUTH WEST,0402010AB,Quetiapine,31752.0,237378.01
202101,Y58,SOUTH WEST,0402010AD,Aripiprazole,9467.0,47111.43
202101,Y58,SOUTH WEST,0402010AI,Lurasidone,152.0,15590.88
202101,Y58,SOUTH WEST,0402010D0,Chlorpromazine hydrochloride,1327.0,35047.87
202101,Y58,SOUTH WEST,0402010J0,Haloperidol,2681.0,112127.62
202101,Y58,SOUTH WEST,0402010S0,Promazine hydrochloride,61.0,3941.85
202101,Y58,SOUTH WEST,0402020AB,Paliperidone,131.0,69800.81999999999
202101,Y58,SOUTH WEST,0402020AD,Aripiprazole,85.0,27551.25
202101,Y58,SOUTH WEST,0402030K0,Lithium carbonate,7190.0,31273.16
202101,Y58,SOUTH WEST,0402030Q0,Valproic acid,3647.0,48068.43
202101,Y58,SOUTH WEST,0403010B0,Amitriptyline hydrochloride,135485.0,307900.77
202101,Y58,SOUTH WEST,0403010F0,Clomipramine hydrochloride,1760.0,16608.58
202101,Y58,SOUTH WEST,0403010J0,Dosulepin hydrochloride,3905.0,53729.63
202101,Y58,SOUTH WEST,0403010L0,Doxepin,215.0,38146.05
202101,Y58,SOUTH WEST,0403010R0,Lofepramine hydrochloride,1320.0,28017.96
202101,Y58,SOUTH WEST,0403010V0,Nortriptyline,5071.0,22399.39
202101,Y58,SOUTH WEST,0403010X0,Trazodone hydrochloride,8913.0,40457.84
202101,Y58,SOUTH WEST,0403010Y0,Trimipramine maleate,152.0,63573.18
202101,Y58,SOUTH WEST,0403020Q0,Tranylcypromine sulfate,75.0,84507.03
202101,Y58,SOUTH WEST,0403030D0,Citalopram hydrobromide,123606.0,184703.97
202101,Y58,SOUTH WEST,0403030E0,Fluoxetine hydrochloride,54328.0,186388.65
202101,Y58,SOUTH WEST,0403030P0,Paroxetine hydrochloride,10242.0,37993.95
202101,Y58,SOUTH WEST,0403030Q0,Sertraline hydrochloride,152919.0,1230362.19
202101,Y58,SOUTH WEST,0403030X0,Escitalopram,11969.0,28670.41
202101,Y58,SOUTH WEST,0403040AB,Vortioxetine,1039.0,24740.1
202101,Y58,SOUTH WEST,0403040W0,Venlafaxine,47441.0,328977.54
202101,Y58,SOUTH WEST,0403040X0,Mirtazapine,95801.0,260439.36
202101,Y58,SOUTH WEST,0403040Y0,Duloxetine hydrochloride,24793.0,101563.25
202101,Y58,SOUTH WEST,0404000L0,Dexamfetamine sulfate,431.0,47873.81
202101,Y58,SOUTH WEST,0404000M0,Methylphenidate hydrochloride,9597.0,321652.34
202101,Y58,SOUTH WEST,0404000S0,Atomoxetine hydrochloride,1051.0,64586.77
202101,Y58,SOUTH WEST,0404000U0,Lisdexamfetamine dimesylate,1673.0,114964.77
202101,Y58,SOUTH WEST,0404000V0,Guanfacine,271.0,19964.24
202101,Y58,SOUTH WEST,0405010P0,Orlistat,1759.0,45411.46
202101,Y58,SOUTH WEST,0406000A0,Hyoscine,868.0,50914.89
202101,Y58,SOUTH WEST,0406000AA,Doxylamine succinate/pyridoxine hydrochloride,16.0,991.8
202101,Y58,SOUTH WEST,0406000B0,Betahistine hydrochloride,10022.0,29432.26
202101,Y58,SOUTH WEST,0406000F0,Cyclizine hydrochloride,7860.0,29886.35
202101,Y58,SOUTH WEST,0406000J0,Domperidone,2515.0,18053.29
202101,Y58,SOUTH WEST,0406000P0,Metoclopramide hydrochloride,8090.0,33192.06
202101,Y58,SOUTH WEST,0406000S0,Ondansetron hydrochloride,2655.0,43484.6
202101,Y58,SOUTH WEST,0406000T0,Prochlorperazine maleate,13156.0,65644.31999999999
202101,Y58,SOUTH WEST,0407010F0,Co-codamol (Codeine phosphate/paracetamol),108649.0,643486.25
202101,Y58,SOUTH WEST,0407010H0,Paracetamol,155295.0,789591.37
202101,Y58,SOUTH WEST,0407010N0,Co-dydramol (Dihydrocodeine/paracetamol),10488.0,79742.74
202101,Y58,SOUTH WEST,0407010P0,Nefopam hydrochloride,788.0,8687.359999999999
202101,Y58,SOUTH WEST,040702040,Tramadol hydrochloride,46383.0,193958.76
202101,Y58,SOUTH WEST,0407020A0,Fentanyl,7124.0,263143.58
202101,Y58,SOUTH WEST,0407020AD,Oxycodone hydrochloride,15210.0,313070.46
202101,Y58,SOUTH WEST,0407020AG,Tapentadol hydrochloride,1654.0,70100.88
202101,Y58,SOUTH WEST,0407020B0,Buprenorphine,22131.0,357007.62
202101,Y58,SOUTH WEST,0407020C0,Codeine phosphate,49833.0,177752.22
202101,Y58,SOUTH WEST,0407020G0,Dihydrocodeine tartrate,9791.0,47830.42
202101,Y58,SOUTH WEST,0407020Q0,Morphine sulfate,50504.0,318828.16
202101,Y58,SOUTH WEST,0407041R0,Rizatriptan,3208.0,63298.94
202101,Y58,SOUTH WEST,0407041T0,Sumatriptan succinate,17383.0,197802.81
202101,Y58,SOUTH WEST,0407041Z0,Zolmitriptan,3079.0,62156.92
202101,Y58,SOUTH WEST,0407042F0,Clonidine hydrochloride,1461.0,42724.49
202101,Y58,SOUTH WEST,040801050,Topiramate,8022.0,99905.77
202101,Y58,SOUTH WEST,040801060,Clobazam,2355.0,75758.19
202101,Y58,SOUTH WEST,0408010A0,Levetiracetam,21592.0,248521.78
202101,Y58,SOUTH WEST,0408010AD,Zonisamide,1537.0,103072.22
202101,Y58,SOUTH WEST,0408010AE,Pregabalin,64988.0,320784.46
202101,Y58,SOUTH WEST,0408010AH,Lacosamide,1763.0,153866.05
202101,Y58,SOUTH WEST,0408010AI,Eslicarbazepine acetate,401.0,55388.17
202101,Y58,SOUTH WEST,0408010AK,Perampanel,600.0,77300.0
202101,Y58,SOUTH WEST,0408010AL,Brivaracetam,834.0,114613.54
202101,Y58,SOUTH WEST,0408010C0,Carbamazepine,17557.0,111357.95
202101,Y58,SOUTH WEST,0408010D0,Oxcarbazepine,640.0,15369.67
202101,Y58,SOUTH WEST,0408010F0,Clonazepam,7650.0,111092.89
202101,Y58,SOUTH WEST,0408010G0,Gabapentin,51009.0,259191.27
202101,Y58,SOUTH WEST,0408010H0,Lamotrigine,27339.0,313552.93
202101,Y58,SOUTH WEST,0408010I0,Ethosuximide,345.0,151951.3
202101,Y58,SOUTH WEST,0408010Q0,Phenytoin sodium,4410.0,57371.82
202101,Y58,SOUTH WEST,0408010U0,Primidone,1298.0,107200.14
202101,Y58,SOUTH WEST,0408010W0,Sodium valproate,18924.0,283475.84
202101,Y58,SOUTH WEST,0408020V0,Midazolam maleate,228.0,47326.11
202101,Y58,SOUTH WEST,0408020W0,Midazolam hydrochloride,458.0,43832.47
202101,Y58,SOUTH WEST,0409010A0,Apomorphine hydrochloride,46.0,28272.25
202101,Y58,SOUTH WEST,0409010AB,Opicapone,260.0,24939.84
202101,Y58,SOUTH WEST,0409010B0,Amantadine hydrochloride,1138.0,32075.55
202101,Y58,SOUTH WEST,0409010H0,Ropinirole hydrochloride,6154.0,112737.58
202101,Y58,SOUTH WEST,0409010K0,Co-beneldopa (Benserazide/levodopa),11420.0,74593.93000000001
202101,Y58,SOUTH WEST,0409010N0,Co-careldopa (Carbidopa/levodopa),11051.0,187930.64
202101,Y58,SOUTH WEST,0409010W0,Pramipexole,4938.0,103487.08
202101,Y58,SOUTH WEST,0409010X0,Levodopa/carbidopa/entacapone,1390.0,70637.64
202101,Y58,SOUTH WEST,0409010Z0,Rotigotine,1071.0,140311.68
202101,Y58,SOUTH WEST,0409020C0,Trihexyphenidyl hydrochloride,943.0,16320.51
202101,Y58,SOUTH WEST,0409020S0,Procyclidine hydrochloride,5496.0,16210.2
202101,Y58,SOUTH WEST,0409030R0,Riluzole,140.0,5551.37
202101,Y58,SOUTH WEST,0410020B0,Nicotine,4900.0,146930.48
202101,Y58,SOUTH WEST,0410030A0,Buprenorphine hydrochloride,9315.0,233649.84
202101,Y58,SOUTH WEST,0410030C0,Methadone hydrochloride,18054.0,144037.08
202101,Y58,SOUTH WEST,0411000D0,Donepezil hydrochloride,16219.0,29062.21
202101,Y58,SOUTH WEST,0411000E0,Rivastigmine,3593.0,109391.06
202101,Y58,SOUTH WEST,0411000F0,Galantamine,831.0,38587.98
202101,Y58,SOUTH WEST,0411000G0,Memantine hydrochloride,13841.0,82298.75
202101,Y58,SOUTH WEST,0501011P0,Phenoxymethylpenicillin (Penicillin V),10518.0,42669.47
202101,Y58,SOUTH WEST,0501012G0,Flucloxacillin sodium,28040.0,98058.08
