YEAR_MONTH,BNF_CHEMICAL_SUBSTANCE_CODE,BNF_CHEMICAL_SUBSTANCE,ITEMS,TOTAL_QUANTITY,NIC
202101,0402020AD,Aripiprazole,1228.0,1631.0,359488.71
202101,0402020G0,Flupentixol decanoate,3608.0,11511.0,72994.59
202101,0402020L0,Fluphenazine decanoate,13.0,75.0,1476.33
202101,0402020T0,Haloperidol decanoate,729.0,1983.0,9108.09
202101,0402020Z0,Zuclopenthixol decanoate,2474.0,9467.0,45572.64
202101,0402030K0,Lithium carbonate,69801.0,2665436.0,303878.3
202101,0402030P0,Lithium citrate,622.0,230559.0,10789.17
202101,0402030Q0,Valproic acid,44763.0,2069702.0,620568.29
202101,0402030R0,Asenapine,101.0,3970.0,6788.700000000001
202101,0403010B0,Amitriptyline hydrochloride,1219610.0,60582300.0,2601843.31
202101,0403010F0,Clomipramine hydrochloride,18704.0,1083224.0,168561.89
202101,0403010J0,Dosulepin hydrochloride,37914.0,2004910.0,514167.67
202101,0403010L0,Doxepin,1730.0,80732.0,341033.5
202101,0403010N0,Imipramine hydrochloride,10595.0,859297.0,186178.9
202101,0403010R0,Lofepramine hydrochloride,12840.0,730027.0,260901.79
202101,0403010T0,Mianserin hydrochloride,11.0,783.0,841.05
202101,0403010V0,Nortriptyline,59335.0,3760216.0,268886.98
202101,0403010X0,Trazodone hydrochloride,100048.0,4193028.0,443548.68
202101,0403010Y0,Trimipramine maleate,1814.0,95181.0,708755.38
202101,0403020H0,Isocarboxazid,132.0,9243.0,38528.66
202101,0403020K0,Moclobemide,683.0,40859.0,25643.24
202101,0403020M0,Phenelzine sulfate,350.0,39247.0,153366.76
202101,0403020Q0,Tranylcypromine sulfate,451.0,33014.0,433485.73
202101,0403030D0,Citalopram hydrobromide,1177855.0,39154469.0,1680282.86
202101,0403030E0,Fluoxetine hydrochloride,596722.0,28355825.0,2084381.08
202101,0403030L0,Fluvoxamine maleate,1896.0,88769.0,40662.91
202101,0403030P0,Paroxetine hydrochloride,106611.0,4007309.0,373380.53
202101,0403030Q0,Sertraline hydrochloride,1620265.0,54120671.0,12639289.4
202101,0403030X0,Escitalopram,119742.0,3819978.0,281378.9
202101,0403030Z0,Citalopram hydrochloride,5496.0,101625.0,88524.1
202101,0403040AB,Vortioxetine,18622.0,433391.0,429057.09
202101,0403040F0,Flupentixol hydrochloride,11438.0,514913.0,32906.15
202101,0403040R0,Oxitriptan,12.0,2870.0,1279.63
202101,0403040S0,Tryptophan,100.0,13071.0,6960.780000000001
202101,0403040T0,Nefazodone hydrochloride,6.0,646.0,4740.5
202101,0403040U0,Reboxetine,1884.0,102216.0,32214.56
202101,0403040W0,Venlafaxine,423858.0,15405390.0,2894500.59
202101,0403040X0,Mirtazapine,910085.0,22103990.0,2380030.9
202101,0403040Y0,Duloxetine hydrochloride,250721.0,8125815.0,1009354.35
202101,0403040Z0,Agomelatine,2075.0,80243.0,86389.03
202101,0404000D0,Caffeine,5.0,708.0,45.35
202101,0404000E0,Caffeine citrate,3.0,450.0,2339.1
202101,0404000L0,Dexamfetamine sulfate,4675.0,448807.0,453703.82000000007
202101,0404000M0,Methylphenidate hydrochloride,106103.0,4211680.0,3430373.45
202101,0404000R0,Modafinil,6816.0,442174.0,73326.05
202101,0404000S0,Atomoxetine hydrochloride,12581.0,522401.0,744837.45
202101,0404000U0,Lisdexamfetamine dimesylate,22108.0,640214.0,1509756.3
202101,0404000V0,Guanfacine,4508.0,155434.0,350259.75
202101,0404000W0,Pitolisant hydrochloride,43.0,2332.0,24097.370000000003
202101,0405010P0,Orlistat,23824.0,2177472.0,642977.14
202101,0405020U0,Naltrexone/bupropion,5.0,448.0,292.0
202101,0406000A0,Hyoscine,10016.0,97990.0,630522.6100000001
202101,0406000AA,Doxylamine succinate/pyridoxine hydrochloride,405.0,14717.0,20971.74
202101,0406000AC,Dimenhydrinate/cinnarizine,415.0,33757.0,8101.68
202101,0406000AD,Aprepitant,33.0,725.0,7903.75
202101,0406000AF,Granisetron,31.0,92.0,5152.0
202101,0406000B0,Betahistine hydrochloride,133103.0,10714360.0,364459.51
202101,0406000D0,Cinnarizine,26734.0,2238542.0,126235.88999999998
202101,0406000E0,Flunarizine dihydrochloride,121.0,5614.0,24232.09
202101,0406000F0,Cyclizine hydrochloride,90593.0,4539288.0,360114.29000000004
202101,0406000G0,Cyclizine lactate,7390.0,86785.0,254218.17
202101,0406000J0,Domperidone,25506.0,2808743.0,229519.93
202101,0406000L0,Hyoscine hydrobromide,8010.0,347746.0,52157.55
202101,0406000M0,Granisetron hydrochloride,51.0,1514.0,6627.59
202101,0406000P0,Metoclopramide hydrochloride,61211.0,3851799.0,291140.34
202101,0406000R0,Nabilone,50.0,3498.0,34013.6
202101,0406000S0,Ondansetron hydrochloride,22933.0,1010529.0,509365.52
202101,0406000T0,Prochlorperazine maleate,129190.0,5663680.0,568938.35
202101,0406000U0,Prochlorperazine mesilate,673.0,66442.0,2735.4300000000003
202101,0406000V0,Promethazine teoclate,2510.0,74151.0,8292.380000000001
202101,0406000W0,Ketamine hydrochloride,109.0,38946.0,10631.45
202101,040701000,Other non-opioid analgesic preparations,32.0,273.6,281.2
202101,0407010AA,Aspirin and caffeine,5.0,408.0,26.52
202101,0407010AB,Paracetamol and phenylephrine hydrochloride,1.0,5.0,1.29
202101,0407010AC,Isometheptene mucate,61.0,2250.0,591.0
202101,0407010AD,Paracetamol and ibuprofen,10.0,908.0,177.41
202101,0407010B0,Aspirin,4801.0,172934.0,17142.510000000002
202101,0407010F0,Co-codamol (Codeine phosphate/paracetamol),1231418.0,140300606.0,7517287.75
202101,0407010H0,Paracetamol,1369977.0,206636400.0,6607897.65
202101,0407010N0,Co-dydramol (Dihydrocodeine/paracetamol),127842.0,14316373.0,966967.32
202101,0407010P0,Nefopam hydrochloride,24868.0,2316256.0,270630.41000000003
202101,0407010Q0,Co-proxamol (Dextropropoxyphene hydrochloride/paracetamol),706.0,97341.0,186664.18
202101,0407010U0,Paracetamol and caffeine,19.0,1372.0,255.15
202101,0407010W0,Aspirin combined preparations,4.0,220.0,27.26
202101,0407010X0,Paracetamol combined preparations,412.0,43690.0,6470.46
202101,040702020,Morphine tartrate and cyclizine tartrate,8.0,37.0,65.6
202101,040702040,Tramadol hydrochloride,477241.0,44297487.0,2157419.05
202101,040702050,Hydromorphone hydrochloride,597.0,38876.0,19809.01
202101,0407020A0,Fentanyl,74603.0,742115.0,2938017.61
202101,0407020AD,Oxycodone hydrochloride,148262.0,15956062.0,3237864.3600000003
202101,0407020AF,Oxycodone hydrochloride/naloxone hydrochloride,2772.0,153090.0,187336.2
202101,0407020AG,Tapentadol hydrochloride,13728.0,855771.0,643048.24
202101,0407020B0,Buprenorphine,199579.0,1359747.0,3764548.19
202101,0407020C0,Codeine phosphate,414805.0,34714230.0,1552867.58
202101,0407020G0,Dihydrocodeine tartrate,122885.0,10582816.0,604610.6599999999
202101,0407020H0,Dipipanone hydrochloride,134.0,10436.0,91972.51
202101,0407020K0,Diamorphine hydrochloride (Systemic),3953.0,41327.6,166137.15
202101,0407020L0,Meptazinol hydrochloride,5401.0,420943.0,83111.42
202101,0407020M0,Methadone hydrochloride,2310.0,282006.0,25010.24
202101,0407020Q0,Morphine sulfate,425509.0,62944929.0,2815115.15
202101,0407020T0,Pentazocine hydrochloride,108.0,11310.0,10685.31
202101,0407020V0,Pethidine hydrochloride,592.0,33996.0,34329.01
202101,0407030AD,Gabapentin (Neuropathic Pain),10.0,1450.0,4101.53
202101,0407041A0,Analgesics with anti-emetics,8632.0,260069.0,63418.94
202101,0407041AA,Eletriptan,1303.0,14950.0,56062.5
202101,0407041AB,Frovatriptan,4784.0,48858.0,50058.9
202101,0407041AC,Erenumab,1.0,1.0,386.5
202101,0407041B0,Almotriptan,3123.0,29240.0,82225.20999999999
202101,0407041F0,Ergotamine tartrate,25.0,826.0,421.26
202101,0407041M0,Naratriptan hydrochloride,11490.0,118311.0,77165.45
202101,0407041R0,Rizatriptan,27468.0,240899.0,588784.93
202101,0407041T0,Sumatriptan succinate,163078.0,1550792.0,1733365.25
202101,0407041U0,Tolfenamic acid,391.0,5423.0,13285.64
202101,0407041Z0,Zolmitriptan,30868.0,326254.0,618800.81
202101,0407042F0,Clonidine hydrochloride,21899.0,2738640.0,661770.1
202101,0407042Q0,Pizotifen malate,42969.0,2072230.0,379964.43
202101,0407042S0,Galcanezumab,1.0,1.0,450.0
202101,040801020,Valproic acid,1154.0,59771.0,17897.809999999998
202101,040801050,Topiramate,86379.0,5822474.0,1025323.5
202101,040801060,Clobazam,28423.0,2288296.0,902043.07
202101,0408010A0,Levetiracetam,216992.0,19530370.0,2652738.45
202101,0408010AA,Felbamate,4.0,572.0,2791.12
202101,0408010AB,Tiagabine,117.0,9985.0,9448.97
202101,0408010AD,Zonisamide,14770.0,1122542.0,999575.25
202101,0408010AE,Pregabalin,657979.0,34035776.0,3370565.75
202101,0408010AF,Rufinamide,1044.0,281290.0,141008.69
202101,0408010AG,Stiripentol,250.0,26890.0,163798.62
202101,0408010AH,Lacosamide,16084.0,1583224.0,1379680.24
202101,0408010AI,Eslicarbazepine acetate,2339.0,113673.0,272411.13
202101,0408010AK,Perampanel,4546.0,165703.0,632977.9
202101,0408010AL,Brivaracetam,3999.0,313135.0,516103.98
202101,0408010C0,Carbamazepine,181465.0,19171294.0,1153801.23
202101,0408010D0,Oxcarbazepine,9451.0,1064563.0,275129.34
202101,0408010F0,Clonazepam,84329.0,3743267.0,1295778.6
202101,0408010G0,Gabapentin,604193.0,62846246.0,3046512.04
202101,0408010H0,Lamotrigine,268542.0,15163997.0,2778191.88
202101,0408010I0,Ethosuximide,3410.0,838322.0,1423935.0
202101,0408010N0,Phenobarbital,14138.0,1080107.0,373190.92
202101,0408010P0,Phenobarbital sodium,16.0,2490.0,5870.280000000001
202101,0408010Q0,Phenytoin sodium,49714.0,2854753.0,629172.15
202101,0408010U0,Primidone,12594.0,859127.0,995766.7
202101,0408010W0,Sodium valproate,197442.0,28069599.0,2902679.48
202101,0408010X0,Vigabatrin,1072.0,127836.0,62963.11
202101,0408010Y0,Sultiame,22.0,2226.0,10849.52
202101,0408010Z0,Phenytoin,1419.0,1531228.0,17710.37
202101,0408020D0,Clonazepam,9.0,130.0,2591.57
202101,0408020Q0,Paraldehyde,124.0,6095.0,6373.64
202101,0408020T0,Phenytoin sodium,1.0,60.0,204.0
202101,0408020V0,Midazolam maleate,1478.0,8681.0,299080.89
202101,0408020W0,Midazolam hydrochloride,5878.0,26659.0,597364.92
202101,0409010A0,Apomorphine hydrochloride,789.0,29304.0,462041.6
202101,0409010AA,Safinamide,1532.0,41995.0,96588.5
202101,0409010AB,Opicapone,2379.0,67575.0,211509.75
202101,0409010AC,Apomorphine hydrochloride hemihydrate,58.0,879.0,24523.0
202101,0409010B0,Amantadine hydrochloride,10439.0,584691.0,298411.08
202101,0409010H0,Ropinirole hydrochloride,53321.0,2529917.0,1005144.59
202101,0409010K0,Co-beneldopa (Benserazide/levodopa),81633.0,7513215.0,512248.48
202101,0409010N0,Co-careldopa (Carbidopa/levodopa),103742.0,9839872.0,1669186.59
202101,0409010P0,Pergolide mesilate,4.0,400.0,546.0
202101,0409010S0,Tolcapone,29.0,3800.0,3617.63
202101,0409010T0,Selegiline hydrochloride,1987.0,71601.0,16903.82
202101,0409010U0,Cabergoline,545.0,12620.0,42944.24
202101,0409010V0,Entacapone,3384.0,320228.0,55784.45
202101,0409010W0,Pramipexole,39622.0,2194125.0,917916.5
202101,0409010X0,Levodopa/carbidopa/entacapone,11465.0,1093026.0,636757.6900000001
202101,0409010Y0,Rasagiline mesilate,15820.0,450936.0,187888.03
202101,0409010Z0,Rotigotine,10410.0,319495.0,1365502.59
202101,0409020C0,Trihexyphenidyl hydrochloride,9888.0,1028486.0,217294.74
202101,0409020E0,Benzatropine mesilate,25.0,418.0,1261.25
202101,0409020N0,Orphenadrine hydrochloride,504.0,161926.0,79212.48999999999
202101,0409020S0,Procyclidine hydrochloride,74108.0,2904401.0,239536.27
202101,0409030B0,Botulinum toxin type A,7.0,13.0,1711.0
202101,0409030C0,Tetrabenazine,2431.0,139063.0,125627.82
202101,0409030P0,Piracetam,604.0,151458.0,14951.739999999998
202101,0409030R0,Riluzole,1689.0,198012.0,67131.74
202101,0410010A0,Acamprosate calcium,11619.0,1173501.0,265987.67
202101,0410010B0,Disulfiram,2254.0,53221.0,111697.74
202101,0410010D0,Nalmefene,88.0,1937.0,5869.110000000001
202101,0410020A0,Bupropion hydrochloride,1921.0,113977.0,79420.5
202101,0410020B0,Nicotine,27836.0,1239942.7999999998,818937.81
202101,0410020C0,Varenicline tartrate,18733.0,685570.0,691603.05
202101,0410020D0,Nicotine bitartrate,202.0,35610.0,3403.95
202101,0410030A0,Buprenorphine hydrochloride,75161.0,1576460.0,2074058.84
202101,0410030B0,Buprenorph hydrochloride/naloxone hydrochloride,665.0,15876.0,25375.86
202101,0410030C0,Methadone hydrochloride,185403.0,122244334.0,1545867.39
202101,0410030E0,Naltrexone hydrochloride,1493.0,38747.0,103951.66
202101,0411000D0,Donepezil hydrochloride,161332.0,3463326.0,311996.99
202101,0411000E0,Rivastigmine,31557.0,1186848.0,928970.56
202101,0411000F0,Galantamine,11766.0,294110.0,445467.33
202101,0411000G0,Memantine hydrochloride,125771.0,3162076.0,754848.31
202101,0501011J0,Benzylpenicillin sodium (Penicillin G),15.0,30.0,95.78
202101,0501011P0,Phenoxymethylpenicillin (Penicillin V),114858.0,10618109.0,490991.48
202101,0501012G0,Flucloxacillin sodium,281811.0,12595911.0,989046.34
202101,0501013B0,Amoxicillin,522246.0,18371790.0,836939.4099999999
202101,0501013C0,Amoxicillin sodium,5.0,106.0,58.09
202101,0501013E0,Ampicillin,50.0,3298.0,3707.06
202101,0501013K0,Co-amoxiclav (Amoxicillin/clavulanic acid),108592.0,4060061.0,363089.6
202101,0501013L0,Co-fluampicil(Flucloxacillin/ampicillin),112.0,4956.0,1968.27
202101,0501014S0,Piperacillin sodium/tazobactam sodium,4.0,36.0,524.25
202101,0501015P0,Pivmecillinam hydrochloride,23504.0,406360.0,219434.4
202101,0501021A0,Cefaclor,422.0,29965.0,6268.27
202101,0501021B0,Cefadroxil,40.0,803.0,898.5999999999999
202101,0501021C0,Cefixime,86.0,1288.0,2435.95
202101,0501021D0,Cefotaxime sodium,3.0,6.0,22.4
202101,0501021G0,Ceftriaxone sodium,83.0,398.0,6114.66
202101,0501021H0,Ceftazidime pentahydrate,14.0,414.0,3375.36
202101,0501021J0,Cefuroxime sodium,5.0,115.0,274.0
202101,0501021K0,Cefuroxime axetil,294.0,11951.0,9877.98
202101,0501021L0,Cefalexin,67588.0,2705733.0,190675.68
202101,0501021M0,Cefradine,1528.0,60769.0,19927.22
202101,0501022A0,Meropenem,14.0,374.0,5478.84
202101,0501022B0,Ertapenem sodium,15.0,170.0,5380.5
202101,0501030F0,Demeclocycline hydrochloride,456.0,34207.0,291260.64
202101,0501030I0,Doxycycline hyclate,252444.0,3632289.0,622060.7999999999
202101,0501030L0,Lymecycline,87093.0,4061358.0,1183669.81
202101,0501030P0,Minocycline hydrochloride,1536.0,73492.0,26948.22
202101,0501030T0,Oxytetracycline,20760.0,2211304.0,509456.13
202101,0501030V0,Tetracycline,1777.0,149870.0,32485.1
202101,0501030Z0,Doxycycline monohydrate,890.0,41260.0,23388.86
202101,0501040C0,Amikacin,1.0,13.0,26.86
202101,0501040H0,Gentamicin sulfate,268.0,8194.0,11413.419999999998
202101,0501040N0,Neomycin sulfate,58.0,1495.0,518.59
202101,0501040U0,Tobramycin,101.0,7722.0,79962.98
202101,0501050A0,Azithromycin,67124.0,1293971.0,506623.12
202101,0501050B0,Clarithromycin,120995.0,2857669.0,425989.76
202101,0501050C0,Erythromycin,32256.0,2073195.0,374358.59
202101,0501050H0,Erythromycin ethylsuccinate,8059.0,1353014.0,113423.16
202101,0501050N0,Erythromycin stearate,856.0,40873.0,10985.9
202101,0501060D0,Clindamycin hydrochloride,8172.0,464472.0,156994.37
202101,0501070AC,Fidaxomicin,13.0,256.0,17280.0
202101,0501070AE,Fosfomycin trometamol,7322.0,10761.0,52369.05
202101,0501070F0,Chloramphenicol,3.0,456.0,2865.2
202101,0501070I0,Colistimethate sodium,2956.0,182156.0,581773.85
202101,0501070M0,Fusidic acid,9.0,3060.0,411.74
202101,0501070N0,Sodium fusidate,160.0,13372.0,7604.26
202101,0501070T0,Teicoplanin,48.0,450.0,2785.5
202101,0501070U0,Vancomycin hydrochloride,458.0,24500.0,111538.1
202101,0501070W0,Linezolid,124.0,3002.0,79493.14
202101,0501070X0,Rifaximin,7331.0,287159.0,1303668.05
202101,0501070Z0,Pristinamycin,2.0,224.0,3408.86
202101,0501080D0,Co-trimoxazole(Trimethoprim/sulfamethoxazole),16295.0,700152.0,75832.85
202101,0501080J0,Sulfadiazine,25.0,2170.0,11918.75
202101,0501080V0,Sulfapyridine,3.0,512.0,3779.15
202101,0501080W0,Trimethoprim,125205.0,4882048.0,410110.43
202101,0501090H0,Ethambutol hydrochloride,295.0,19265.0,10221.0
202101,0501090K0,Isoniazid,660.0,32063.0,24366.58
202101,0501090N0,Pyrazinamide,7.0,1158.0,2488.66
202101,0501090Q0,Rifabutin,27.0,1208.0,3639.29
202101,0501090R0,Rifampicin,1395.0,125718.0,82830.72
202101,0501090S0,Rifampicin combined preparations,80.0,5609.0,2448.36
202101,0501100C0,Clofazimine,7.0,170.0,1010.16
202101,0501100H0,Dapsone,2174.0,88725.0,49238.62
202101,0501110C0,Metronidazole,120322.0,2297628.0,455891.34
202101,0501110G0,Tinidazole,93.0,1043.0,719.6700000000001
202101,0501120L0,Ciprofloxacin,38176.0,930018.0,309150.54000000004
202101,0501120P0,Ofloxacin,4250.0,116130.0,165501.78
202101,0501120X0,Levofloxacin,2117.0,30832.0,69174.51000000001
202101,0501120Y0,Moxifloxacin,389.0,6807.0,13862.9
202101,0501130H0,Methenamine hippurate,11302.0,645937.0,212529.78
202101,0501130R0,Nitrofurantoin,349019.0,4834525.0,2990278.42
202101,0501130S0,Fosfomycin calcium,1.0,28.0,256.9
202101,0502010A0,Posaconazole,23.0,2706.0,41861.280000000006
202101,0502010B0,Fluconazole,41991.0,374433.0,173517.47
202101,0502010C0,Itraconazole,6190.0,329004.0,105079.13
202101,0502010D0,Voriconazole,46.0,2958.0,44433.16
202101,0502020A0,Ketoconazole,13.0,724.0,5792.0
202101,0502030A0,Amphotericin,4.0,80.0,310.40000000000003
202101,0502030B0,Nystatin,46294.0,1552351.0,93191.0
202101,0502050B0,Griseofulvin,207.0,17474.0,11549.75
202101,0502050C0,Terbinafine hydrochloride,22252.0,925357.0,115703.44
202101,050301000,Other HIV infection preparations,9.0,270.0,6552.35
202101,0503010AA,Emtricitabine and tenofovir disoproxil,15.0,259.0,3071.11
202101,0503010AC,Darunavir,1.0,30.0,268.02
202101,0503010AE,Raltegravir,6.0,58.0,455.72
202101,0503010AH,Dolutegravir,12.0,388.0,6450.52
202101,0503010AM,Emtricitabine and tenofovir alafenamide,8.0,270.0,3201.57
202101,0503010AN,Efavirenz/emtricitabine/tenofovir disoproxil,1.0,30.0,532.87
202101,0503010AP,Dolutegravir/rilpivirine,1.0,30.0,699.02
202101,0503010AQ,Bictegravir/emtricitabine/tenofovir alafenamide,2.0,60.0,1759.02
202101,0503010B0,Nevirapine,3.0,37.0,81.27000000000001
202101,0503010D0,Efavirenz,1.0,28.0,422.74
202101,0503010H0,Tenofovir disoproxil,184.0,11575.0,11233.81
202101,0503010Q0,Lamivudine,299.0,9707.0,21438.78
202101,0503010U0,Ritonavir,1.0,30.0,19.44
202101,0503010Z0,Abacavir and lamivudine,3.0,41.0,427.32
202101,0503021A0,Valaciclovir,3686.0,179210.0,379105.91
202101,0503021C0,Aciclovir,80309.0,4143970.0,378757.26
202101,0503021D0,Inosine pranobex,18.0,2857.0,1128.52
202101,0503021E0,Famciclovir,496.0,23616.0,316733.41000000003
202101,0503022B0,Valganciclovir hydrochloride,46.0,2772.0,37145.84
202101,0503031A0,Adefovir dipivoxil,5.0,150.0,1261.1
202101,0503031B0,Entecavir,117.0,4390.0,53157.01
202101,0503032F0,Sofosbuvir/ledipasvir,2.0,29.0,13457.38
202101,0503040A0,Zanamivir,2.0,160.0,130.88
202101,0503040B0,Oseltamivir phosphate,51.0,538.0,798.26
202101,0503050B0,Ribavirin,1.0,252.0,482.07
202101,0504010F0,Chloroquine phosphate,62.0,1305.0,560.6099999999999
202101,0504010L0,Mefloquine hydrochloride,34.0,454.0,824.63
202101,0504010M0,Proguanil hydrochloride,1.0,98.0,11.95
202101,0504010N0,Pyrimethamine,13.0,340.0,147.32
202101,0504010T0,Quinine bisulfate,22541.0,651429.0,228243.73
202101,0504010U0,Proguanil hydrochloride with atovaquone,27.0,1025.0,1802.71
202101,0504010Y0,Quinine sulfate,187173.0,5114946.0,622792.03
202101,0504040M0,Mepacrine hydrochloride,144.0,4651.0,39164.08
202101,0504050T0,Paromomycin sulfate,1.0,105.0,834.09
202101,0504080A0,Atovaquone,44.0,11752.0,25291.24
202101,0505010D0,Mebendazole,6760.0,143931.0,9903.69
202101,0505020L0,Levamisole hydrochloride,25.0,788.0,2718.84
202101,0505030A0,Albendazole,31.0,339.0,10380.16
202101,0505050P0,Praziquantel,3.0,10.0,874.2
202101,0505060I0,Ivermectin,67.0,425.0,17028.18
202101,0601011A0,Insulin aspart,164151.0,1170643.0,7317635.36
202101,0601011L0,Insulin Lispro,34408.0,254113.0,1719308.6
202101,0601011N0,Soluble insulin (Neutral insulin),2944.0,20904.0,129201.12
202101,0601011P0,Insulin glulisine,7418.0,50275.0,303333.94
202101,0601011R0,Insulin human,9.0,95.0,5824.9400000000005
202101,0601012AB,Insulin glargine/lixisenatide,69.0,285.0,5391.9
202101,0601012D0,Biphasic isophane insulin,57348.0,474043.0,2059295.28
202101,0601012F0,Biphasic insulin lispro,23667.0,233265.0,1431788.62
202101,0601012S0,Isophane insulin,53187.0,342659.0,1523113.5699999998
202101,0601012V0,Insulin glargine,130180.0,768747.0,6334902.640000001
202101,0601012W0,Biphasic insulin aspart,60879.0,527940.0,3134881.2800000003
202101,0601012X0,Insulin detemir,46747.0,325255.0,2734216.23
202101,0601012Z0,Insulin degludec,39137.0,218116.0,2307576.08
202101,0601021A0,Glimepiride,45809.0,1574904.0,99596.22
202101,0601021H0,Glibenclamide,13.0,2660.0,1405.72
202101,0601021M0,Gliclazide,524898.0,34958200.0,1762003.22
202101,0601021P0,Glipizide,2146.0,166698.0,16832.41
202101,0601021X0,Tolbutamide,1236.0,86553.0,20774.01
202101,0601022B0,Metformin hydrochloride,1891128.0,168367373.0,9675032.89
202101,0601023A0,Acarbose,2075.0,159135.0,31181.87
202101,0601023AA,Vildagliptin,3507.0,175673.0,104624.05
202101,0601023AB,Liraglutide,35559.0,101542.0,3984508.08
202101,0601023AC,Saxagliptin,13695.0,401662.0,453304.24
202101,0601023AD,Metformin hydrochloride/sitagliptin,12568.0,806638.0,479098.1
202101,0601023AE,Linagliptin,192272.0,5026376.0,5970910.66
202101,0601023AF,Linagliptin/metformin,4890.0,299494.0,177883.02
202101,0601023AG,Dapagliflozin,114630.0,3667371.0,4792511.970000001
