YEAR_MONTH,BNF_SECTION_CODE,BNF_SECTION,ITEMS,TOTAL_QUANTITY,NIC
202511,310,Systemic nasal decongestants,868.0,56420.0,7792.629999999999
202511,401,Hypnotics and anxiolytics,1083091.0,34032542.0,6925565.68
202511,402,Drugs used in psychoses and related disorders,1127750.0,37393012.0,12739463.53
202511,403,Antidepressant drugs,7631845.0,277662383.0,17988445.37
202511,404,CNS stimulants and drugs used for ADHD,348529.0,12840339.0,15135276.45
202511,405,Drugs used in the treatment of obesity,43127.0,3996941.0,909219.51
202511,406,Drugs used in nausea and vertigo,517836.0,31044845.0,2621285.54
202511,407,Analgesics,4769945.0,525279352.0,35691394.27
202511,408,Antiepileptic drugs,2710194.0,214812881.0,23275379.130000003
202511,409,Drugs used in parkinsonism and related disorders,448742.0,35512704.0,8871335.290000001
202511,410,Drugs used in substance dependence,267579.0,93334603.4,4707330.4
202511,411,Drugs for dementia,408768.0,10273920.0,2536750.99
202511,501,Antibacterial drugs,2981885.0,114689278.0,15552956.24
202511,502,Antifungal drugs,148793.0,4383221.0,1193933.98
202511,503,Antiviral drugs,112284.0,5427202.0,1485108.1
202511,504,Antiprotozoal drugs,161470.0,4330242.0,481901.93
202511,505,Anthelmintics,16988.0,211748.0,1727318.48
202511,601,Drugs used in diabetes,6320460.0,325633763.0,162096139.11
202511,602,Thyroid and antithyroid drugs,2860598.0,101311299.0,4530610.59
202511,603,Corticosteroids (endocrine),648997.0,31185412.0,3334057.58
202511,604,Sex Hormones,1504386.0,98090186.0,22583697.98
202511,605,"Hypothalamic and pituitary hormones and anti, oestrogens",30506.0,1605951.5,2913612.0
202511,606,Drugs affecting bone metabolism,482259.0,2462847.0,3169748.08
202511,607,Other endocrine drugs,12502.0,317197.0,767061.71
202511,701,Drugs used in obstetrics,1.0,4.0,32.0
202511,702,Treatment of vaginal and vulval conditions,398735.0,7877761.0,5590353.52
202511,703,Contraceptives,576468.0,49667220.0,5580782.97
202511,704,Drugs for genito-urinary disorders,2034680.0,61015859.0,13512325.19
202511,705,Other drugs for gynaecological conditions,183.0,6600.0,10560.0
202511,801,Cytotoxic drugs,21649.0,779597.0,640644.64
202511,802,Drugs affecting the immune response,82189.0,6227266.0,2155295.2
202511,803,Sex hormones and hormone antagonists in malignant disease,269757.0,7504877.0,11659441.08
202511,901,Anaemias and haematological disorders,2046241.0,80787386.0,4627320.32
202511,902,Fluids and electrolytes,112354.0,7962250.0,2009124.92
202511,905,Minerals,201841.0,33142199.0,4296584.76
202511,906,Vitamins,2926060.0,127583070.7,12444674.65
202511,908,Metabolic disorders,254.0,84616.0,140080.78999999998
202511,909,Foods,1.0,3200.0,108.96
202511,910,Compound vitamin and mineral formulations,11374.0,341987.0,30070.14
202511,911,Health supplements,1014.0,130349.0,57565.420000000006
202511,912,Other health supplements,11333.0,393270.0,57429.37
202511,913,Oral nutrition,550322.0,2154789322.5,40682722.97
202511,914,Enteral nutrition,30669.0,598791142.0,12620050.96
202512,1001,Drugs used in rheumatic diseases and gout,2014626.0,88461287.0,7791357.59
202512,1002,Drugs used in neuromuscular disorders,167061.0,26450850.0,863368.13
202512,1003,Drugs for soft-tissue disorders and topical pain relief,622767.0,67904179.0,4027081.01
202512,101,Dyspepsia and gastro-oesophageal reflux disease,397566.0,209803495.0,3611119.95
202512,102,Antispasmodics and other drugs altering gut motility,442446.0,37348562.0,4949172.7
202512,103,Antisecretory drugs and mucosal protectants,7334944.0,257611737.0,17355696.84
202512,104,Acute diarrhoea,149161.0,13314624.0,798274.31
202512,105,Chronic bowel disorders,232691.0,27080027.0,11537440.15
202512,106,Laxatives,1851548.0,224599804.0,15488694.03
202512,107,Local preparations for anal and rectal disorders,114488.0,3022157.0,858662.05
202512,109,Drugs affecting intestinal secretions,107595.0,24029132.0,8216533.47
202512,110,Drugs for hepatic disorders,17.0,1310.0,12263.46
202512,1103,Anti-infective eye preparations,99121.0,975598.0,614071.46
202512,1104,Corticosteroids and other anti-inflammatory preparations,161729.0,3222120.0,2796526.48
202512,1105,Mydriatics and cycloplegics,7821.0,189128.0,197807.31
202512,1106,Treatment of glaucoma,884618.0,16280532.0,9510008.82
202512,1107,Local anaesthetics,28.0,709.0,462.21
202512,1108,Miscellaneous ophthalmic preparations,175962.0,5323015.5,1855530.08
202512,1201,Drugs acting on the ear,177505.0,1343988.5,1552225.57
202512,1202,Drugs acting on the nose,740967.0,3314499.0,6339151.44
202512,1203,Drugs acting on the oropharynx,93983.0,16704546.4,501666.97
202512,1301,Management of skin conditions,2734.0,1569300.0,13595.69
202512,1302,Emollient and barrier preparations,482086.0,255346207.0,4233638.74
202512,1303,Topical local anaesthetics and antipruritics,31685.0,8961703.0,369299.46
202512,1304,Topical corticosteroids,894011.0,48662750.0,6711158.74
202512,1305,Preparations for eczema and psoriasis,162306.0,12605436.0,7140435.23
202512,1306,Acne and rosacea,146712.0,7284402.0,3097725.08
202512,1307,Preparations for warts and calluses,10039.0,141110.0,266674.4
202512,1308,Sunscreens and camouflagers,28284.0,1634836.0,1058006.56
202512,1309,Shampoo and other preparations for scalp and hair conditions,109107.0,20501015.0,1732267.53
202512,1310,Anti-infective skin preparations,293987.0,9957883.0,1739547.42
202512,1311,"Skin cleansers,antiseptics and desloughing agents",20628.0,9745331.0,206461.43
202512,1312,Antiperspirants,3340.0,193970.0,31902.58
202512,1313,Wound management products,1378.0,14724.0,82191.11
202512,1314,Topical circulatory preparations,5740.0,378754.0,33262.100000000006
202512,1315,Miscellaneous topical preparations,151.0,27360.0,14576.489999999998
202512,1404,Vaccines and antisera,1354926.0,1356115.0,22650530.95
202512,1405,Immunoglobulins,8.0,8.0,2604.6
202512,1501,General anaesthesia,39010.0,12957560.5,385508.69
202512,1502,Local anaesthesia,115047.0,1937525.5,1774886.41
202512,1803,X-Ray contrast media,5.0,7100.0,1242.5
202512,1902,Selective preparations,47177.0,12095315.0,1107158.18
202512,1904,Single substances,121.0,112540.0,5329.76
202512,1905,Other preparations,659.0,34126.0,8539.69
202512,1906,Acids,374.0,138687.0,33760.68
202512,1907,"Base,diluent, suspending agents and stabilisers",3.0,1260.0,3.39
202512,1908,"Colouring,flavouring and sweetening agents",12.0,1500.0,355.68
202512,1914,Waters,1050.0,10095800.0,9756.93
202512,2001,Absorbent Cottons,53.0,39950.0,512.28
202512,2002,Arm Sling/Bandages,33353.0,446792.0,919924.42
202512,2003,Wound Management & Other Dressings,273239.0,5090283.4,11129039.28
202512,2004,Gauzes & Gauze Tissue,7049.0,282134.0,192251.53
202512,2005,Tracheostomy & Laryngectomy Appliances,18982.0,1153525.0,2013291.69
202512,2006,Foam,2.0,8.0,44.94
202512,2007,Lints,13.0,16100.0,448.56000000000006
202512,2009,Stockinette,30866.0,262473.0,441133.95
202512,201,Positive inotropic drugs,226989.0,5928380.0,254625.7
202512,2010,Surgical Adhesive Tape,14723.0,202550.5,81566.72
202512,2011,Surgical Sutures,7971.0,12704.0,31039.41
202512,2012,Swabs,19532.0,4000931.0,89717.87
202512,2014,"Skin Closure Strips, Sterile",6274.0,27069.0,6970.72
202512,2015,"Skin Adhesive, Sterile",185.0,95.5,1072.49
202512,202,Diuretics,2697820.0,87625855.0,6503751.98
202512,2020,Silk Garments,373.0,1147.0,24937.96
202512,203,Anti-arrhythmic drugs,84597.0,4745936.0,962774.36
202512,204,Beta-adrenoceptor blocking drugs,4041480.0,157766800.0,6752067.87
202512,205,Hypertension and heart failure,7457911.0,274081887.0,26171447.87
202512,206,"Nitrates, calcium-channel blockers & other antianginal drugs",5612939.0,197573576.0,14157586.260000002
202512,207,Sympathomimetics and other vasoconstrictor drugs,30659.0,2196339.0,291929.18
202512,208,Anticoagulants and protamine,2063467.0,92519958.6,22910130.37
202512,209,Antiplatelet drugs,2917664.0,86882579.0,5354019.07
202512,2101,Other Appliances,936008.0,77714719.0,5393766.05
202512,2102,Catheters,131862.0,9151389.0,18178619.37
202512,2103,Chiropody Appliances,162.0,2141.0,1595.98
202512,2104,Contraceptive Devices,2213.0,2250.0,27179.41
202512,2107,Elastic Hosiery,32469.0,90002.0,653367.8999999999
202512,211,Antifibrinolytic drugs and haemostatics,55258.0,3348290.0,238422.66
202512,2112,Peak Flow Meters,20098.0,20274.0,108228.27
202512,2113,Catheter Maintenance Products,21828.0,14001030.0,837050.99
202512,2114,Lubricant Gels,29756.0,2034178.0,113896.84
202512,2116,Irrigation Solutions,34417.0,696529.0,296149.95
202512,2118,Erectile Dysfunction Devices,2450.0,5215.0,298348.1
202512,2119,Oral Film Forming Agents,1116.0,105367.0,37177.41
202512,212,Lipid-regulating drugs,9468796.0,311305872.0,19832049.44
202512,2120,Venous Ulcer Compression System,7396.0,25129.0,409555.38
202512,2121,Dry Mouth Products,43909.0,4453116.0,280674.53
202512,2122,Emollients,911000.0,486899430.0,5526458.89
202512,2123,Vaginal Moisturisers,30004.0,1442203.0,300980.69
202512,2124,Nasal Products,34536.0,2220597.0,132641.77
202512,2125,Vaginal Dilators,203.0,211.0,6369.69
202512,2127,Lymphoedema Garments,53553.0,146757.0,4223661.29
202512,2128,Anal Irrigation System,21756.0,65267.0,4424563.41
202512,2129,Pressure Offloading Device,1880.0,3146.0,69724.90000000001
202512,2130,Eye Products,838718.0,12257208.5,6524271.74
202512,2131,Cycloidal Vibration Accessories,1.0,60.0,300.0
202512,2132,Inhalation Solutions,10002.0,675355.0,249579.25
202512,2133,Indwelling Pleural Cath Drain System,947.0,10105.0,319795.14
202512,2134,Vaginal PH Correction Products,507.0,8004.0,5253.55
202512,2135,Acne Treatment,5.0,150.0,64.0
202512,2136,Adhesive Dressing Remover Ster Silicone,1390.0,108308.0,43242.2
202512,2137,Pelvic Toning Devices,1.0,1.0,15.0
202512,2138,Low Friction Products,2025.0,4351.0,53671.9
202512,2139,Prosthetic Adhesives,10.0,240.0,190.2
202512,2140,Bacterial Decolonisation Products,297.0,28942.0,1482.3200000000002
202512,2141,Debridement Device,6725.0,79905.0,403477.57
202512,2142,Jaw Rehabilitation Device,125.0,607.0,7783.07
202512,2143,Micro-Enema - Sodium Citrate,47.0,664.0,288.29
202512,2147,Dev For Fungal Nail Infections,40.0,171.0,772.92
202512,2148,Detection Sensor Interstitial Fluid/Gluc,397030.0,898044.0,32654564.79
202512,2149,Pulsed Electromagnetic Stimulator,2.0,2.0,27.9
202512,2202,Anal Plugs,826.0,32186.0,80579.31
202512,2205,Catheter Valves,13635.0,96412.0,243343.74
202512,2215,Faecal Collectors,294.0,6431.0,15695.05
202512,2230,Incontinence Sheaths,11455.0,475845.0,891545.5
202512,2240,Incontinence Sheath Fixing Strips & Adh,1442.0,47049.0,32041.82
202512,2250,Leg Bags,66602.0,789455.0,2297867.26
202512,2260,Night Drainage Bags,96647.0,2480323.0,1590431.85
202512,2270,Suspensory Systems,2432.0,21461.0,126325.82
202512,2280,Tubing And Accessories,38220.0,282312.0,575892.73
202512,2285,Insert For Female Stress Incont,935.0,1147.0,48629.88
202512,2290,Urinal Systems,1182.0,9502.0,64540.28
202512,2305,Adhesive Discs/Rings/Pads/Plasters,29960.0,2139232.0,1452663.2999999998
202512,2310,Adhesive (Pastes/Sprays/Solutions),41.0,2742.0,628.01
202512,2315,Adhesive Removers (Sprays/Liquids/Wipes),119820.0,17144757.0,2647634.39
202512,2320,Bag Closures,217.0,8324.0,2746.24
202512,2325,Bag Covers,195.0,634.0,5864.99
202512,2330,Belts,10357.0,14898.0,550538.48
202512,2335,Colostomy Bags,41146.0,3039793.0,10128404.81
202512,2345,Deodorants,7259.0,1564643.0,101350.79
202512,2346,Discharge Solidifying Agents,2439.0,491035.0,161103.72
202512,2350,Filters/Bridges,225.0,13830.0,12659.68
202512,2355,Flanges,15.0,104.0,1963.28
202512,2360,Ileostomy Bags,74077.0,2952335.0,12908791.53
202512,2370,Irrigation Washout Appliances,3346.0,53175.0,131960.98
202512,2375,Pressure Plates/Shields,98.0,501.0,4610.09
202512,2380,Skin Fillers And Protectives,347276.0,38136564.7,3950628.12
202512,2385,Skin Protectors,32227.0,1352557.0,2853255.59
202512,2390,Stoma Caps/Dressings,1427.0,69238.0,102068.85
202512,2392,Tubing & Accessories,408.0,7414.0,20357.74
202512,2394,Two Piece Ostomy Systems,20578.0,822317.0,2196851.64
202512,2396,Urostomy Bags,15700.0,477268.0,3108726.18
202512,2399,Leakage Notification System,503.0,14685.0,45945.16
202512,301,Bronchodilators,1968701.0,9453353.0,19945944.93
202512,302,Corticosteroids (respiratory),2415242.0,3621752.0,78653731.0
202512,303,"Cromoglycate, leukotriene and phosphodesterase type-4 inhib",432736.0,12831489.0,505696.52
202512,304,"Antihistamines, hyposensitisation and allergic emergencies",1332244.0,62685595.0,8213699.28
202512,307,Mucolytics,409276.0,50240259.0,2995265.08
202512,308,Aromatic inhalations,2.0,115.0,7.74
202512,309,Cough preparations,13518.0,3494683.0,233438.94
202512,310,Systemic nasal decongestants,997.0,62619.0,8777.42
202512,311,Antifibrotics,3.0,145.0,3131.05
202512,401,Hypnotics and anxiolytics,1199017.0,37744932.0,7758921.64
202512,402,Drugs used in psychoses and related disorders,1244309.0,41324944.0,14094640.36
202512,403,Antidepressant drugs,8408937.0,307389572.0,20626613.47
202512,404,CNS stimulants and drugs used for ADHD,381135.0,14047897.0,16670976.4
202512,405,Drugs used in the treatment of obesity,43641.0,4015493.0,913173.65
202512,406,Drugs used in nausea and vertigo,567190.0,34149252.0,2948107.41
202512,407,Analgesics,5280403.0,584247754.8,39427524.05
202512,408,Antiepileptic drugs,3021398.0,239732423.0,25981574.9
202512,409,Drugs used in parkinsonism and related disorders,495215.0,39215143.0,9869141.03
202512,410,Drugs used in substance dependence,297776.0,103091115.0,5164788.98
202512,411,Drugs for dementia,449146.0,11308442.0,2794871.27
202512,501,Antibacterial drugs,3525517.0,137404846.5,17605047.16
202512,502,Antifungal drugs,151255.0,4429547.0,1228904.86
202512,503,Antiviral drugs,135154.0,6150907.0,1660484.7
202512,504,Antiprotozoal drugs,178031.0,4782505.0,526815.13
202512,505,Anthelmintics,17840.0,213856.0,1986343.6
202512,601,Drugs used in diabetes,6981716.0,359419280.0,175077572.28
202512,602,Thyroid and antithyroid drugs,3157561.0,111958721.0,4982406.67
202512,603,Corticosteroids (endocrine),783216.0,37071836.0,3889777.5
202512,604,Sex Hormones,1636614.0,106229785.5,24078790.98
202512,605,"Hypothalamic and pituitary hormones and anti, oestrogens",33513.0,1778637.0,3199639.41
202512,606,Drugs affecting bone metabolism,532577.0,2727205.0,3326121.0900000003
202512,607,Other endocrine drugs,13464.0,348768.0,843627.85
202512,702,Treatment of vaginal and vulval conditions,428728.0,8515517.0,5998050.93
202512,703,Contraceptives,621542.0,52789852.0,5689053.5
202512,704,Drugs for genito-urinary disorders,2257678.0,68059401.0,15342313.170000002
202512,705,Other drugs for gynaecological conditions,238.0,9123.0,14596.8
202512,801,Cytotoxic drugs,24592.0,860540.0,717065.3799999999
202512,802,Drugs affecting the immune response,90259.0,6850780.0,2352136.01
202512,803,Sex hormones and hormone antagonists in malignant disease,297657.0,8357430.0,12562171.54
202512,901,Anaemias and haematological disorders,2192809.0,83608942.0,4910399.04
202512,902,Fluids and electrolytes,121957.0,8802681.0,2194351.8
202512,904,Oral nutrition (OLD - DO NOT USE),3.0,15200.0,323.28
202512,905,Minerals,203212.0,31950886.0,4243399.0
202512,906,Vitamins,3222027.0,140921450.3,13740031.53
202512,908,Metabolic disorders,265.0,95724.0,173660.66
202512,910,Compound vitamin and mineral formulations,12142.0,364539.0,32311.660000000003
202512,911,Health supplements,1066.0,154068.0,78921.01
202512,912,Other health supplements,12182.0,411661.0,63202.22
202512,913,Oral nutrition,592399.0,2340981896.0,44735267.05
202512,914,Enteral nutrition,34385.0,692135131.0,14739621.23
202601,1001,Drugs used in rheumatic diseases and gout,1960534.0,85588173.0,7734491.85
202601,1002,Drugs used in neuromuscular disorders,160758.0,25479677.0,790067.4199999999
202601,1003,Drugs for soft-tissue disorders and topical pain relief,608113.0,66088791.0,3877356.94
202601,101,Dyspepsia and gastro-oesophageal reflux disease,385708.0,202452056.0,3483696.72
202601,102,Antispasmodics and other drugs altering gut motility,427216.0,35880420.0,5215502.12
202601,103,Antisecretory drugs and mucosal protectants,7039958.0,245959039.0,16253452.65
202601,104,Acute diarrhoea,141535.0,12645916.0,756216.71
202601,105,Chronic bowel disorders,222928.0,25909283.0,11041725.56
202601,106,Laxatives,1814553.0,220101062.0,14848561.329999998
202601,107,Local preparations for anal and rectal disorders,118619.0,3117967.0,893422.75
202601,109,Drugs affecting intestinal secretions,102967.0,22907264.0,8072852.890000001
202601,110,Drugs for hepatic disorders,5.0,460.0,2755.0200000000004
202601,1103,Anti-infective eye preparations,103451.0,1006809.5,678875.68
202601,1104,Corticosteroids and other anti-inflammatory preparations,157319.0,3165135.5,2672544.5
202601,1105,Mydriatics and cycloplegics,7624.0,182145.0,180927.44
202601,1106,Treatment of glaucoma,864754.0,15889993.5,8852328.82
202601,1107,Local anaesthetics,37.0,946.0,632.3199999999999
202601,1108,Miscellaneous ophthalmic preparations,168535.0,5049204.5,1735375.75
202601,1201,Drugs acting on the ear,166531.0,1232576.0,1461301.16
202601,1202,Drugs acting on the nose,753677.0,3387747.0,5986315.640000001
202601,1203,Drugs acting on the oropharynx,85797.0,16047565.8,453969.88
202601,1301,Management of skin conditions,2579.0,1475134.0,8890.75
202601,1302,Emollient and barrier preparations,495206.0,262277363.0,4282405.529999999
202601,1303,Topical local anaesthetics and antipruritics,33081.0,9318273.0,381836.59
202601,1304,Topical corticosteroids,956708.0,51721550.0,6787832.109999999
202601,1305,Preparations for eczema and psoriasis,168493.0,12911997.0,7320057.300000001
202601,1306,Acne and rosacea,157531.0,7853460.0,3417168.97
202601,1307,Preparations for warts and calluses,11413.0,153518.0,286145.73
202601,1308,Sunscreens and camouflagers,25481.0,1555200.0,966525.38
202601,1309,Shampoo and other preparations for scalp and hair conditions,112190.0,20987302.0,1476701.98
202601,1310,Anti-infective skin preparations,309912.0,10702079.0,1834806.52
202601,1311,"Skin cleansers,antiseptics and desloughing agents",20866.0,9715081.0,211765.11
