YEAR_MONTH,BNF_CHEMICAL_SUBSTANCE_CODE,BNF_CHEMICAL_SUBSTANCE,PREP_CLASS,PRESCRIBED_PREP_CLASS,ITEMS,NIC
202602,0601022B0,Metformin hydrochloride,05,05,786.0,7612.129999999999
202602,0601023A0,Acarbose,01,01,1576.0,37918.67
202602,0601023A0,Acarbose,03,03,2.0,15.94
202602,0601023A0,Acarbose,05,05,2.0,74.0
202602,0601023AA,Vildagliptin,01,01,1834.0,12347.61
202602,0601023AA,Vildagliptin,03,03,21.0,505.05
202602,0601023AB,Liraglutide,01,01,487.0,35444.78
202602,0601023AB,Liraglutide,03,03,769.0,57936.27
202602,0601023AB,Liraglutide,05,05,133.0,8058.0
202602,0601023AC,Saxagliptin,01,01,4673.0,152758.89
202602,0601023AC,Saxagliptin,03,03,21.0,663.6
202602,0601023AD,Metformin hydrochloride/sitagliptin,01,01,7867.0,37131.64
202602,0601023AD,Metformin hydrochloride/sitagliptin,03,03,750.0,27843.800000000003
202602,0601023AD,Metformin hydrochloride/sitagliptin,05,01,27.0,848.78
202602,0601023AD,Metformin hydrochloride/sitagliptin,05,05,6.0,234.56
202602,0601023AE,Linagliptin,03,02,191723.0,5619148.02
202602,0601023AE,Linagliptin,03,03,471.0,14921.259999999998
202602,0601023AF,Linagliptin/metformin,03,02,3245.0,107832.29
202602,0601023AF,Linagliptin/metformin,03,03,99.0,3887.97
202602,0601023AG,Dapagliflozin,01,01,972681.0,6635370.83
202602,0601023AG,Dapagliflozin,03,03,16286.0,549225.26
202602,0601023AG,Dapagliflozin,05,05,617.0,20292.73
202602,0601023AH,Saxagliptin/metformin,03,02,9.0,331.8
202602,0601023AJ,Alogliptin/metformin,01,01,3244.0,96309.19
202602,0601023AJ,Alogliptin/metformin,03,03,133.0,3265.17
202602,0601023AK,Alogliptin,01,01,77749.0,2139689.75
202602,0601023AK,Alogliptin,03,01,3.0,79.8
202602,0601023AK,Alogliptin,03,03,160.0,4123.0
202602,0601023AK,Alogliptin,05,05,1.0,26.6
202602,0601023AL,Dapagliflozin/metformin,01,01,7864.0,321616.58
202602,0601023AL,Dapagliflozin/metformin,03,02,755.0,29517.98
202602,0601023AL,Dapagliflozin/metformin,03,03,319.0,13753.38
202602,0601023AM,Canagliflozin,03,02,61861.0,2568378.14
202602,0601023AM,Canagliflozin,03,03,668.0,29469.66
202602,0601023AN,Empagliflozin,03,02,349987.0,13680525.57
202602,0601023AN,Empagliflozin,03,03,1219.0,48885.95
202602,0601023AP,Canagliflozin/metformin,03,02,465.0,19499.76
202602,0601023AP,Canagliflozin/metformin,03,03,20.0,1074.09
202602,0601023AQ,Dulaglutide,03,02,5939.0,494968.58
202602,0601023AQ,Dulaglutide,03,03,34116.0,2768080.38
202602,0601023AR,Empagliflozin/metformin,03,02,10633.0,419865.23
202602,0601023AR,Empagliflozin/metformin,03,03,391.0,14748.53
202602,0601023AU,Ins degludec/liraglutide,03,02,23.0,3470.94
202602,0601023AU,Ins degludec/liraglutide,03,03,794.0,105178.6
202602,0601023AV,Saxagliptin/dapagliflozin,03,02,279.0,14595.419999999998
202602,0601023AV,Saxagliptin/dapagliflozin,03,03,235.0,12043.08
202602,0601023AW,Semaglutide,02,02,2016.0,175140.75
202602,0601023AW,Semaglutide,03,02,26517.0,2396728.68
202602,0601023AW,Semaglutide,03,03,89569.0,7660091.33
202602,0601023AX,Ertugliflozin,03,02,758.0,25828.95
202602,0601023AX,Ertugliflozin,03,03,2.0,88.19999999999999
202602,0601023AY,Empagliflozin/linagliptin,03,02,660.0,42137.51
202602,0601023AY,Empagliflozin/linagliptin,03,03,22.0,1341.12
202602,0601023AZ,Tirzepatide,03,02,84480.0,20193245.0
202602,0601023AZ,Tirzepatide,03,03,190988.0,43419505.0
202602,0601023B0,Pioglitazone hydrochloride,01,01,34547.0,298769.64
202602,0601023B0,Pioglitazone hydrochloride,03,03,2.0,71.78
202602,0601023B0,Pioglitazone hydrochloride,05,05,74.0,1586.34
202602,0601023R0,Repaglinide,01,01,2161.0,50516.3
202602,0601023R0,Repaglinide,05,05,2.0,135.33
202602,0601023W0,Metformin hydrochloride/pioglitazone,01,01,467.0,20216.88
202602,0601023W0,Metformin hydrochloride/pioglitazone,03,03,59.0,2718.68
202602,0601023X0,Sitagliptin,01,01,250964.0,632914.1
202602,0601023X0,Sitagliptin,03,03,541.0,19874.81
202602,0601023X0,Sitagliptin,05,01,1.0,1290.4
202602,0601023X0,Sitagliptin,05,05,302.0,6489.87
202602,0601023Y0,Exenatide,03,02,63.0,5713.54
202602,0601023Y0,Exenatide,03,03,37.0,3132.3
202602,0601023Z0,Metformin hydrochloride/vildagliptin,01,01,1840.0,47620.59
202602,0601023Z0,Metformin hydrochloride/vildagliptin,03,03,91.0,3430.12
202602,0601040E0,Diazoxide,03,02,168.0,20152.38
202602,0601040E0,Diazoxide,05,05,31.0,8074.800000000001
202602,0601040H0,Glucagon,03,02,2687.0,68432.36
202602,0601040H0,Glucagon,03,03,4780.0,75025.84
202602,0601040I0,Glucose,02,02,10527.0,109321.58
202602,0601040I0,Glucose,03,02,3047.0,32745.9
202602,0601040I0,Glucose,03,03,13874.0,146862.43
202602,060106000,Other screening and monitoring agent preparations,04,04,38.0,524.4
202602,0601060D0,Glucose blood testing reagents,04,04,390350.0,5157853.5
202602,0601060U0,Urine testing reagents,04,04,3656.0,12411.93
202602,0601060W0,Ketone blood testing reagents,04,04,39828.0,805180.4600000001
202602,0601060X0,Glucose and ketone blood testing reagents,04,04,5.0,126.88
202602,0602010M0,Liothyronine sodium,01,01,5558.0,602153.86
202602,0602010M0,Liothyronine sodium,03,02,12.0,451.22
202602,0602010M0,Liothyronine sodium,03,03,8.0,10242.79
202602,0602010M0,Liothyronine sodium,05,05,102.0,24270.61
202602,0602010V0,Levothyroxine sodium,01,01,2696476.0,3120851.86
202602,0602010V0,Levothyroxine sodium,03,01,14.0,2801.56
202602,0602010V0,Levothyroxine sodium,03,03,2411.0,9359.36
202602,0602010V0,Levothyroxine sodium,05,01,5.0,172.89
202602,0602010V0,Levothyroxine sodium,05,05,3210.0,36508.97
202602,0602010Z0,Levothyroxine sodium and liothyronine,03,03,153.0,102494.53
202602,0602020D0,Carbimazole,01,01,61917.0,182350.0
202602,0602020D0,Carbimazole,05,05,92.0,9971.83
202602,0602020N0,Propylthiouracil,01,01,4503.0,82083.76
202602,0602020N0,Propylthiouracil,05,05,8.0,730.3599999999999
202602,0603010I0,Fludrocortisone acetate,01,01,58032.0,274586.53
202602,0603010I0,Fludrocortisone acetate,05,05,112.0,1991.29
202602,0603020AA,Dexamethasone phosphate,01,01,1253.0,16762.13
202602,0603020AA,Dexamethasone phosphate,05,01,57.0,2292.15
202602,0603020AA,Dexamethasone phosphate,05,05,35.0,447.69
202602,0603020B0,Betamethasone,03,02,2.0,33.96
202602,0603020C0,Betamethasone sodium phosphate,01,01,4528.0,150839.68
202602,0603020C0,Betamethasone sodium phosphate,03,03,2.0,121.07
202602,0603020C0,Betamethasone sodium phosphate,05,05,18.0,742.05
202602,0603020F0,Cortisone acetate,05,05,3.0,1824.42
202602,0603020G0,Dexamethasone,01,01,18586.0,103047.92
202602,0603020G0,Dexamethasone,03,01,16.0,182.17
202602,0603020G0,Dexamethasone,03,03,15.0,368.58
202602,0603020G0,Dexamethasone,05,05,53.0,2042.82
202602,0603020H0,Dexamethasone sodium phosphate,01,01,24.0,471.77
202602,0603020I0,Deflazacort,03,02,392.0,10027.06
202602,0603020I0,Deflazacort,03,03,11.0,262.6
202602,0603020J0,Hydrocortisone,01,01,42284.0,721479.97
202602,0603020J0,Hydrocortisone,03,02,311.0,85957.2
202602,0603020J0,Hydrocortisone,03,03,840.0,142706.21000000002
202602,0603020J0,Hydrocortisone,05,01,15.0,10908.0
202602,0603020J0,Hydrocortisone,05,05,291.0,90316.75
202602,0603020K0,Methylprednisolone sodium succinate,01,01,13.0,20.54
202602,0603020K0,Methylprednisolone sodium succinate,05,05,1.0,1.58
202602,0603020L0,Hydrocortisone sodium phosphate,01,01,448.0,3383.52
202602,0603020L0,Hydrocortisone sodium phosphate,03,01,2.0,18.85
202602,0603020L0,Hydrocortisone sodium phosphate,05,05,3.0,6.36
202602,0603020M0,Hydrocortisone sodium succinate,01,01,1384.0,10490.72
202602,0603020M0,Hydrocortisone sodium succinate,03,03,36.0,334.24
202602,0603020M0,Hydrocortisone sodium succinate,05,05,4.0,17.240000000000002
202602,0603020S0,Methylprednisolone,03,02,280.0,8192.55
202602,0603020S0,Methylprednisolone,03,03,2.0,72.48
202602,0603020T0,Prednisolone,01,01,489374.0,1240292.31
202602,0603020T0,Prednisolone,03,03,4.0,1.4
202602,0603020T0,Prednisolone,05,01,231.0,2520.91
202602,0603020T0,Prednisolone,05,05,224.0,4088.18
202602,0603020X0,Prednisone,03,02,1.0,26.7
202602,0603020Z0,Triamcinolone acetonide,03,03,1.0,12.0
202602,0604011G0,Estradiol,02,02,205.0,4746.92
202602,0604011G0,Estradiol,03,02,182736.0,3288430.44
202602,0604011G0,Estradiol,03,03,340367.0,5588459.01
202602,0604011J0,Estradiol and estriol with progestogen,03,03,158.0,1746.4
202602,0604011K0,Estradiol valerate,03,02,3673.0,27015.57
202602,0604011K0,Estradiol valerate,03,03,3295.0,23313.28
202602,0604011L0,Estradiol with progestogen,03,02,3570.0,97940.39
202602,0604011L0,Estradiol with progestogen,03,03,184506.0,5957449.4
202602,0604011P0,Oestrogens conjugated,01,01,5209.0,146527.7
202602,0604011P0,Oestrogens conjugated,03,03,268.0,3985.9
202602,0604011Q0,Oestrogens conjugated with progestogen,01,01,986.0,32312.33
202602,0604011Q0,Oestrogens conjugated with progestogen,03,03,120.0,2405.1000000000004
202602,0604011X0,Raloxifene hydrochloride,01,01,2356.0,13138.81
202602,0604011X0,Raloxifene hydrochloride,03,03,1.0,17.06
202602,0604011Y0,Tibolone,01,01,11810.0,79775.5
202602,0604011Y0,Tibolone,03,03,601.0,12541.52
202602,0604011Y0,Tibolone,05,05,30.0,346.37
202602,0604012F0,Dydrogesterone,03,02,408.0,6955.35
202602,0604012F0,Dydrogesterone,03,03,60.0,1191.65
202602,0604012M0,Medroxyprogesterone acetate,01,01,17361.0,196012.26
202602,0604012M0,Medroxyprogesterone acetate,03,03,799.0,9020.06
202602,0604012M0,Medroxyprogesterone acetate,05,05,2.0,5.29
202602,0604012P0,Norethisterone,01,01,18478.0,194233.06
202602,0604012P0,Norethisterone,03,03,1561.0,3992.01
202602,0604012P0,Norethisterone,05,05,21.0,467.73
202602,0604012S0,Progesterone,01,01,188690.0,1679895.64
202602,0604012S0,Progesterone,03,01,23.0,308.39000000000004
202602,0604012S0,Progesterone,03,02,2833.0,126276.02
202602,0604012S0,Progesterone,03,03,80426.0,1401429.81
202602,0604012S0,Progesterone,05,05,1008.0,11021.830000000002
202602,0604012W0,Dienogest,01,01,2928.0,106663.25
202602,0604012W0,Dienogest,03,03,45.0,1410.4
202602,0604012W0,Dienogest,05,05,1.0,66.0
202602,0604020B0,Dutasteride,01,01,21490.0,58194.84
202602,0604020B0,Dutasteride,03,03,301.0,4761.299999999999
202602,0604020B0,Dutasteride,05,05,40.0,539.0500000000001
202602,0604020C0,Finasteride,01,01,349532.0,324206.69
202602,0604020C0,Finasteride,03,03,58.0,1211.07
202602,0604020C0,Finasteride,05,05,523.0,8269.58
202602,0604020D0,Cyproterone acetate,03,03,14.0,359.36999999999995
202602,0604020K0,Testosterone,03,02,21946.0,928902.01
202602,0604020K0,Testosterone,03,03,21336.0,873700.85
202602,0604020M0,Testosterone enantate,01,01,852.0,74275.95999999999
202602,0604020M0,Testosterone enantate,05,05,7.0,641.75
202602,0604020P0,Testosterone propionate,05,05,8.0,1949.77
202602,0604020T0,Testosterone undecanoate,01,01,2891.0,324724.95
202602,0604020T0,Testosterone undecanoate,03,02,1.0,3.99
202602,0604020T0,Testosterone undecanoate,03,03,9106.0,818180.1799999999
202602,0604020U0,Testosterone esters,03,02,1.0,2.45
202602,0604020U0,Testosterone esters,03,03,4446.0,19087.95
202602,0604030P0,Oxandrolone,03,02,1.0,1006.88
202602,0604030P0,Oxandrolone,05,05,1.0,1798.0
202602,0604030Q0,Prasterone,03,02,696.0,15082.07
202602,0604030Q0,Prasterone,03,03,687.0,16529.92
202602,0605010AG,Somatrogon,03,03,25.0,21673.44
202602,0605010D0,Chorionic gonadotrophin,03,02,2.0,225.0
202602,0605010D0,Chorionic gonadotrophin,03,03,1.0,135.0
202602,0605010G0,Clomifene citrate,01,01,107.0,1063.12
202602,0605010G0,Clomifene citrate,03,03,19.0,128.10000000000002
202602,0605010I0,Follitropin alfa,03,03,3.0,8146.82
202602,0605010N0,Menotrophin,03,02,1.0,540.54
202602,0605010N0,Menotrophin,03,03,4.0,4797.5
202602,0605010S0,Somatropin,02,02,3.0,1106.22
202602,0605010S0,Somatropin,03,02,123.0,58463.25
202602,0605010S0,Somatropin,03,03,2692.0,1528413.76
202602,0605010T0,Tetracosactide,03,02,2.0,76.0
202602,0605010T0,Tetracosactide,03,03,3.0,266.0
202602,0605010X0,Choriogonadotropin alfa,03,03,11.0,2711.52
202602,0605020E0,Desmopressin acetate,01,01,20690.0,839515.6699999999
202602,0605020E0,Desmopressin acetate,03,01,4.0,147.64
202602,0605020E0,Desmopressin acetate,03,02,2458.0,65247.56
202602,0605020E0,Desmopressin acetate,03,03,3622.0,200512.64
202602,0605020E0,Desmopressin acetate,05,05,60.0,23064.72
202602,0605020Y0,Tolvaptan,03,01,3.0,5227.6
202602,0605020Y0,Tolvaptan,03,02,9.0,15817.24
202602,0605020Y0,Tolvaptan,03,03,3.0,1642.96
202602,0606010T0,Calcitonin (Salmon),05,01,3.0,6592.8
202602,0606010U0,Teriparatide,03,02,1.0,235.0
202602,0606020A0,Alendronic acid,01,01,377861.0,494166.75
202602,0606020A0,Alendronic acid,03,02,6794.0,90050.8
202602,0606020A0,Alendronic acid,03,03,908.0,15470.8
202602,0606020A0,Alendronic acid,05,05,291.0,991.86
202602,0606020AA,Romosozumab,03,02,1.0,427.75
202602,0606020R0,Risedronate sodium,01,01,56628.0,92782.1
202602,0606020R0,Risedronate sodium,03,03,4.0,132.71
202602,0606020R0,Risedronate sodium,05,05,41.0,361.14
202602,0606020T0,Sodium clodronate,01,01,76.0,8252.51
202602,0606020T0,Sodium clodronate,03,02,434.0,62567.69
202602,0606020T0,Sodium clodronate,03,03,27.0,2528.9
202602,0606020V0,Zoledronic acid,05,01,1.0,174.14
202602,0606020W0,Ibandronic acid,01,01,8890.0,310360.01
202602,0606020W0,Ibandronic acid,03,03,571.0,28253.25
202602,0606020W0,Ibandronic acid,05,05,26.0,3059.41
202602,0606020X0,Strontium ranelate,05,01,1.0,159.28
202602,0606020X0,Strontium ranelate,05,05,1.0,299.82
202602,0606020Y0,Alendronic acid/colecalciferol,01,01,69.0,1732.8000000000002
202602,0606020Y0,Alendronic acid/colecalciferol,03,02,1.0,4.25
202602,0606020Y0,Alendronic acid/colecalciferol,03,03,13.0,387.6
202602,0606020Z0,Denosumab,02,02,4893.0,898713.0
202602,0606020Z0,Denosumab,03,02,762.0,154569.32
202602,0606020Z0,Denosumab,03,03,4191.0,792276.85
202602,0607010B0,Bromocriptine,01,01,636.0,43670.54
202602,0607010B0,Bromocriptine,05,05,4.0,454.3
202602,0607010C0,Cabergoline,01,01,6790.0,105981.54
202602,0607010C0,Cabergoline,03,03,369.0,15650.84
202602,0607010C0,Cabergoline,05,05,20.0,605.06
202602,0607010T0,Quinagolide hydrochloride,01,01,274.0,74323.75
202602,0607020C0,Danazol,05,05,32.0,4969.139999999999
202602,0607020P0,Nafarelin acetate,03,02,29.0,2202.06
202602,0607020P0,Nafarelin acetate,03,03,23.0,2044.77
202602,0607020X0,Ryeqo,03,02,7.0,1882.29
202602,0607020X0,Ryeqo,03,03,4338.0,500646.89
202602,0607020Y0,Linzagolix,03,02,491.0,60445.7
202602,0607020Y0,Linzagolix,03,03,79.0,12945.71
202602,0607030M0,Metyrapone,01,01,66.0,29757.59
202602,0701021A0,Mifepristone/misoprostol,03,02,1.0,17.0
202602,0702010F0,Estriol,01,01,147101.0,1974356.83
202602,0702010F0,Estriol,03,01,16.0,282.88
202602,0702010F0,Estriol,03,02,4614.0,93196.02
202602,0702010F0,Estriol,03,03,7407.0,153973.63
202602,0702010F0,Estriol,05,05,198.0,4143.97
202602,0702010G0,Estradiol,01,01,112843.0,1349038.08
202602,0702010G0,Estradiol,03,01,7.0,131.24
202602,0702010G0,Estradiol,03,02,861.0,29189.18
202602,0702010G0,Estradiol,03,03,54400.0,834465.99
202602,0702010G0,Estradiol,05,05,371.0,5491.6900000000005
202602,0702010M0,Ospemifene,03,02,230.0,10027.48
202602,0702010M0,Ospemifene,03,03,6.0,553.0
202602,0702020E0,Clindamycin phosphate,01,01,1418.0,16995.9
202602,0702020E0,Clindamycin phosphate,03,03,91.0,1107.7199999999998
202602,0702020F0,Clotrimazole,01,01,10185.0,233006.25
202602,0702020F0,Clotrimazole,03,02,48412.0,359575.33
202602,0702020F0,Clotrimazole,03,03,2819.0,21524.88
202602,0702020F0,Clotrimazole,05,05,20.0,614.37
202602,0702020H0,Econazole nitrate,03,02,44.0,243.3
202602,0702020H0,Econazole nitrate,03,03,5.0,32.19
202602,0702020P0,Miconazole nitrate,03,02,1.0,4.33
202602,0702020P0,Miconazole nitrate,03,03,1.0,4.33
202602,0702020T0,Nystatin,05,05,73.0,45321.02
202602,0702020X0,Metronidazole,03,02,3127.0,15339.29
202602,0702020X0,Metronidazole,03,03,60.0,362.04
202602,0702020Y0,Boric acid,05,05,15.0,13224.12
202602,0702020Z0,Dequalinium chloride,03,02,16.0,201.55
202602,0702020Z0,Dequalinium chloride,03,03,5.0,34.75
202602,0703010E0,Combined ethinylestradiol 20mcg,01,01,511.0,9559.9
202602,0703010E0,Combined ethinylestradiol 20mcg,03,02,3047.0,57536.100000000006
202602,0703010E0,Combined ethinylestradiol 20mcg,03,03,23209.0,403049.95
202602,0703010F0,Combined ethinylestradiol 30mcg,03,02,14410.0,118147.46
202602,0703010F0,Combined ethinylestradiol 30mcg,03,03,133911.0,929824.97
202602,0703010G0,Combined ethinylestradiol 35mcg,01,01,145.0,403.99
202602,0703010G0,Combined ethinylestradiol 35mcg,03,02,837.0,5700.43
202602,0703010G0,Combined ethinylestradiol 35mcg,03,03,3523.0,22505.32
202602,0703010M0,Combined mestranol,03,03,1.0,4.38
202602,0703010P0,Phased formulations of ethinylestradiol,03,03,803.0,4264.41
202602,0703010R0,Estradiol valandestradiol valerate with dienogest,03,02,1.0,8.39
202602,0703010R0,Estradiol valandestradiol valerate with dienogest,03,03,735.0,22989.17
202602,0703010S0,Estradiol and nomegestrol,03,02,107.0,2554.67
202602,0703010S0,Estradiol and nomegestrol,03,03,675.0,16977.309999999998
202602,0703010T0,Drospirenone and Estetrol,03,02,43.0,1014.8
202602,0703010T0,Drospirenone and Estetrol,03,03,75.0,2356.4
202602,0703011A0,Etonogestrel/ethinylestradiol,03,02,144.0,5544.0
202602,0703011A0,Etonogestrel/ethinylestradiol,03,03,911.0,38566.44
202602,0703021L0,Levonorgestrel,01,01,752.0,1779.8200000000002
202602,0703021L0,Levonorgestrel,03,03,1949.0,6180.59
202602,0703021N0,Norethisterone,03,02,2352.0,6091.4
202602,0703021N0,Norethisterone,03,03,3643.0,11129.820000000002
202602,0703021Q0,Desogestrel,01,01,160845.0,522761.12
202602,0703021Q0,Desogestrel,03,01,3.0,28.08
202602,0703021Q0,Desogestrel,03,03,32124.0,298196.79000000004
202602,0703021Q0,Desogestrel,05,05,31665.0,217982.87
202602,0703021R0,Drospirenone,03,02,3536.0,59290.0
202602,0703021R0,Drospirenone,03,03,4270.0,76645.8
202602,0703022M0,Medroxyprogesterone acetate,03,02,8492.0,52357.2
202602,0703022M0,Medroxyprogesterone acetate,03,03,50169.0,326774.76
202602,0703022N0,Norethisterone enantate,03,02,1.0,4.05
202602,0703022P0,Etonogestrel,03,02,1488.0,124727.85
202602,0703022P0,Etonogestrel,03,03,6377.0,532783.98
202602,0703023L0,Levonorgestrel,03,02,238.0,20989.22
202602,0703023L0,Levonorgestrel,03,03,12865.0,1125581.38
202602,0703050A0,Levonorgestrel,01,01,820.0,2127.6
202602,0703050A0,Levonorgestrel,03,03,7115.0,69134.8
202602,0703050A0,Levonorgestrel,05,05,19557.0,61783.78
202602,0703050B0,Ulipristal acetate (Emergency Contraceptive),01,01,691.0,9905.25
202602,0703050B0,Ulipristal acetate (Emergency Contraceptive),03,03,25176.0,353835.2
202602,0703050B0,Ulipristal acetate (Emergency Contraceptive),05,05,9745.0,180346.85
202602,0704010A0,Alfuzosin hydrochloride,01,01,6328.0,47464.51
202602,0704010A0,Alfuzosin hydrochloride,02,02,20731.0,288664.28
202602,0704010A0,Alfuzosin hydrochloride,03,02,2967.0,48131.92
202602,0704010A0,Alfuzosin hydrochloride,03,03,3160.0,34912.56
202602,0704010A0,Alfuzosin hydrochloride,05,05,11.0,146.79000000000002
202602,0704010C0,Bethanechol chloride,03,02,27.0,628.69
202602,0704010C0,Bethanechol chloride,03,03,2.0,49.61
202602,0704010I0,Distigmine bromide,05,05,3.0,343.8
202602,0704010M0,Indoramin,01,01,1200.0,39412.630000000005
202602,0704010M0,Indoramin,03,03,4.0,64.46000000000001
202602,0704010U0,Tamsulosin hydrochloride,01,01,771686.0,742694.62
202602,0704010U0,Tamsulosin hydrochloride,03,01,32.0,514.13
202602,0704010U0,Tamsulosin hydrochloride,03,02,7782.0,86905.51
202602,0704010U0,Tamsulosin hydrochloride,03,03,9803.0,50058.61
202602,0704010U0,Tamsulosin hydrochloride,05,05,389.0,7604.360000000001
202602,0704010V0,Tamsulosin and dutasteride hydrochloride,01,01,9071.0,34242.55
202602,0704010V0,Tamsulosin and dutasteride hydrochloride,03,01,1.0,13.86
202602,0704010V0,Tamsulosin and dutasteride hydrochloride,03,03,1606.0,34830.51
202602,0704010V0,Tamsulosin and dutasteride hydrochloride,05,05,9.0,105.15
202602,0704010W0,Solifenacin/tamsulosin,01,01,2125.0,56483.97
202602,0704010W0,Solifenacin/tamsulosin,03,03,855.0,25274.37
202602,0704010W0,Solifenacin/tamsulosin,05,05,4.0,25.76
202602,0704020AA,Duloxetine hydrochloride,01,01,29763.0,96359.44
202602,0704020AA,Duloxetine hydrochloride,03,03,66.0,1862.52
202602,0704020AA,Duloxetine hydrochloride,05,05,79.0,19871.120000000003
202602,0704020AB,Solifenacin,01,01,276718.0,283455.53
202602,0704020AB,Solifenacin,03,02,1019.0,34631.73
202602,0704020AB,Solifenacin,03,03,1036.0,38082.8
202602,0704020AB,Solifenacin,05,05,172.0,4296.06
202602,0704020AC,Darifenacin hydrobromide,01,01,6837.0,176351.63
202602,0704020AC,Darifenacin hydrobromide,03,03,74.0,2040.22
202602,0704020AC,Darifenacin hydrobromide,05,05,1.0,101.88
202602,0704020AD,Fesoterodine fumarate,01,01,13266.0,33971.3
202602,0704020AD,Fesoterodine fumarate,03,03,305.0,8069.47
202602,0704020AD,Fesoterodine fumarate,05,05,12.0,76.9
202602,0704020AE,Mirabegron,01,01,248763.0,6729383.59
202602,0704020AE,Mirabegron,03,03,1169.0,29228.67
202602,0704020AE,Mirabegron,05,05,13.0,460.13
202602,0704020AF,Vibegron,03,02,17150.0,457629.12
202602,0704020AF,Vibegron,03,03,47.0,1377.5700000000002
202602,0704020G0,Flavoxate hydrochloride,03,02,590.0,4397.030000000001
202602,0704020G0,Flavoxate hydrochloride,03,03,52.0,455.46
202602,0704020J0,Oxybutynin,01,01,97589.0,986501.92
202602,0704020J0,Oxybutynin,03,02,150.0,4726.0
202602,0704020J0,Oxybutynin,03,03,772.0,2374.5600000000004
202602,0704020J0,Oxybutynin,05,01,8.0,1815.85
202602,0704020J0,Oxybutynin,05,05,164.0,7132.83
202602,0704020N0,Tolterodine,01,01,55423.0,766615.88
202602,0704020N0,Tolterodine,03,01,9.0,172.78000000000003
202602,0704020N0,Tolterodine,03,03,9215.0,148365.39
202602,0704020N0,Tolterodine,05,05,155.0,3344.53
202602,0704020P0,Propiverine hydrochloride,01,01,690.0,25601.44
202602,0704020P0,Propiverine hydrochloride,03,02,402.0,9525.9
