YEAR_MONTH,ORG_CODE,ORG_NAME,ITEMS,TOTAL_QUANTITY,NIC
202107,QVV,DORSET STP,1320699.0,104772013.3,11753650.16
202107,QWE,SW LONDON HEALTH & CARE PARTNERSHIP STP,1921406.0,130201718.4,14971475.29
202107,QWO,W YORKSHIRE & HARROGATE H&C P/SHIP STP,5350863.0,431508646.2,43836005.74
202107,QWU,COVENTRY & WARWICKSHIRE STP,1603175.0,116805886.6,12552032.68
202107,QXU,SURREY HEARTLANDS H&C PARTNERSHIP STP,1158516.0,99219068.8,11650095.43
202107,QYG,CHESHIRE & MERSEYSIDE STP,4954919.0,460222264.6,41784845.01
202108,QE1,HEALTHIER LANCASHIRE & SOUTH CUMBRIA STP,3150593.0,230380299.5,24840036.37
202108,QF7,SOUTH YORKSHIRE & BASSETLAW STP,3005981.0,192881431.0,21639019.93
202108,QGH,HEREFORDSHIRE & WORCESTERSHIRE STP,1242289.0,461114020.0,17042339.119999997
202108,QH8,MID AND SOUTH ESSEX STP,1720345.0,111937251.24,15516247.89
202108,QHG,"BEDFORDSHIRE, LUTON & MILTON KEYNES STP",1209560.0,96255442.9,10203833.73
202108,QHL,BIRMINGHAM & SOLIHULL STP,1638977.0,168001259.0,15713706.11
202108,QHM,CUMBRIA & NORTH EAST STP,6545238.0,414140233.8,44776625.38
202108,QJ2,JOINED UP CARE DERBYSHIRE STP,1548497.0,122107200.8,12421226.38
202108,QJG,SUFFOLK & NORTH EAST ESSEX STP,1822235.0,113222787.0,13922676.56
202108,QJK,DEVON STP,2013834.0,146143531.9,16053392.830000002
202108,QJM,LINCOLNSHIRE STP,1735636.0,108857583.2,12021671.29
202108,QK1,"LEICESTER, LEICESTERSHIRE & RUTLAND STP",1759278.0,131701745.3,13733398.47
202108,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,1877828.0,155864613.1,16279450.739999998
202108,QKS,KENT & MEDWAY STP,2678202.0,440316492.6,27732565.42
202108,QM7,HERTFORDSHIRE & WEST ESSEX STP,2148377.0,145195801.1,16678713.97
202108,QMF,EAST LONDON HEALTH & CARE P/SHIP STP,2543070.0,211194050.7,19384130.14
202108,QMJ,NORTH LONDON PARTNERS IN H&C STP,1613110.0,142054277.3,13684443.85
202108,QMM,NORFOLK & WAVENEY H&C PARTNERSHIP STP,1963902.0,130128822.9,14224795.03
202108,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,2111212.0,173510500.9,18516321.34
202108,QNQ,FRIMLEY HEALTH & CARE ICS STP,857481.0,67007160.5,7735403.17
202108,QNX,SUSSEX & EAST SURREY STP,2566028.0,179523647.8,24781434.71
202108,QOC,SHROPSHIRE & TELFORD & WREKIN STP,751500.0,56668448.5,6887172.89
202108,QOP,GREATER MANCHESTER HSC PARTNERSHIP STP,5202713.0,439179242.4,46532655.62
202108,QOQ,"HUMBER, COAST & VALE STP",3140771.0,217932940.3,23753356.73
202108,QOX,"BATH & NE SOMERSET, SWINDON & WILTS STP",1375581.0,94935020.4,10410932.5
202108,QPM,NORTHAMPTONSHIRE STP,1250179.0,74569881.5,8841659.280000001
202108,QR1,GLOUCESTERSHIRE STP,1026519.0,55870672.4,9136932.05
202108,QRL,HAMPSHIRE & THE ISLE OF WIGHT STP,2453560.0,198103127.5,23526314.74
202108,QRV,NW LONDON HEALTH & CARE PARTNERSHIP STP,3441690.0,251894822.7,26856655.82
202108,QSL,SOMERSET STP,855151.0,59353185.3,7315837.01
202108,QT1,NOTTINGHAM & NOTTINGHAMSHIRE H&C STP,1656104.0,122212381.0,16002139.45
202108,QT6,CORNWALL & SCILLY ISLES HSC P/SHIP STP,1057327.0,66222715.7,7821668.99
202108,QU9,"BUCKS, OXFORDSHIRE & BERKSHIRE WEST STP",2147784.0,155014747.2,20149537.47
202108,QUA,THE BLACK COUNTRY & WEST BIRMINGHAM STP,2229648.0,210444803.9,19964422.34
202108,QUE,CAMBRIDGESHIRE & PETERBOROUGH STP,1604926.0,102406765.7,24563495.06
202108,QUY,"BRISTOL, N SOMERSET & S GLOUCS STP",1302330.0,99071174.9,10900623.8
202108,QVV,DORSET STP,1246543.0,98613811.1,11105253.72
202108,QWE,SW LONDON HEALTH & CARE PARTNERSHIP STP,1810723.0,122466853.1,13966425.830000002
202108,QWO,W YORKSHIRE & HARROGATE H&C P/SHIP STP,5214061.0,409225116.0,42410878.29
202108,QWU,COVENTRY & WARWICKSHIRE STP,1525255.0,110032068.3,11797349.52
202108,QXU,SURREY HEARTLANDS H&C PARTNERSHIP STP,1081063.0,91999351.6,10777623.92
202108,QYG,CHESHIRE & MERSEYSIDE STP,4704093.0,429952711.8,39491578.53
202109,QE1,HEALTHIER LANCASHIRE & SOUTH CUMBRIA STP,3428193.0,243230068.7,27127020.99
202109,QF7,SOUTH YORKSHIRE & BASSETLAW STP,3172480.0,200702534.1,23195965.5
202109,QGH,HEREFORDSHIRE & WORCESTERSHIRE STP,1358390.0,515903420.8,19006429.66
202109,QH8,MID AND SOUTH ESSEX STP,1858731.0,116659117.54,16799122.42
202109,QHG,"BEDFORDSHIRE, LUTON & MILTON KEYNES STP",1272862.0,99063621.6,10800418.67
202109,QHL,BIRMINGHAM & SOLIHULL STP,1735619.0,174295632.5,16567686.82
202109,QHM,CUMBRIA & NORTH EAST STP,6959496.0,425074430.3,47932783.1
202109,QJ2,JOINED UP CARE DERBYSHIRE STP,1656537.0,128605044.0,13503796.7
202109,QJG,SUFFOLK & NORTH EAST ESSEX STP,1999079.0,118326830.0,15460109.65
202109,QJK,DEVON STP,2146258.0,152145646.0,17609098.29
202109,QJM,LINCOLNSHIRE STP,1843772.0,112433333.0,12703199.61
202109,QK1,"LEICESTER, LEICESTERSHIRE & RUTLAND STP",1901139.0,139257943.4,15008303.35
202109,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,2013654.0,165956677.3,17801236.189999998
202109,QKS,KENT & MEDWAY STP,2886905.0,463635285.3,29558652.37
202109,QM7,HERTFORDSHIRE & WEST ESSEX STP,2311041.0,152253195.3,18817378.85
202109,QMF,EAST LONDON HEALTH & CARE P/SHIP STP,2712023.0,222618247.5,21215650.05
202109,QMJ,NORTH LONDON PARTNERS IN H&C STP,1733962.0,149927867.39999998,14928275.69
202109,QMM,NORFOLK & WAVENEY H&C PARTNERSHIP STP,2056799.0,132854690.1,15080858.79
202109,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,2282923.0,185816482.2,20042514.85
202109,QNQ,FRIMLEY HEALTH & CARE ICS STP,913267.0,68963299.0,8373656.199999999
202109,QNX,SUSSEX & EAST SURREY STP,2780820.0,187675634.1,27619575.32
202109,QOC,SHROPSHIRE & TELFORD & WREKIN STP,797932.0,58811718.2,7407902.890000001
202109,QOP,GREATER MANCHESTER HSC PARTNERSHIP STP,5552123.0,462566584.6,49481471.15
202109,QOQ,"HUMBER, COAST & VALE STP",3355014.0,230444255.3,25771118.98
202109,QOX,"BATH & NE SOMERSET, SWINDON & WILTS STP",1453889.0,99382304.2,11278578.25
202109,QPM,NORTHAMPTONSHIRE STP,1333758.0,79152533.9,9501132.32
202109,QR1,GLOUCESTERSHIRE STP,1086400.0,58139268.8,9768009.53
202109,QRL,HAMPSHIRE & THE ISLE OF WIGHT STP,2662083.0,208070633.1,25288282.6
202109,QRV,NW LONDON HEALTH & CARE PARTNERSHIP STP,3751345.0,273347179.70000005,29914434.06
202109,QSL,SOMERSET STP,925223.0,63146324.1,7997385.9
202109,QT1,NOTTINGHAM & NOTTINGHAMSHIRE H&C STP,1788585.0,128829440.2,18100915.55
202109,QT6,CORNWALL & SCILLY ISLES HSC P/SHIP STP,1137264.0,69810417.3,8539061.11
202109,QU9,"BUCKS, OXFORDSHIRE & BERKSHIRE WEST STP",2295934.0,162013273.6,21856283.3
202109,QUA,THE BLACK COUNTRY & WEST BIRMINGHAM STP,2406688.0,223657811.0,21590364.0
202109,QUE,CAMBRIDGESHIRE & PETERBOROUGH STP,1716012.0,107342171.2,27255981.94
202109,QUY,"BRISTOL, N SOMERSET & S GLOUCS STP",1385825.0,102726065.7,11660048.37
202109,QVV,DORSET STP,1332783.0,103406672.1,11948571.13
202109,QWE,SW LONDON HEALTH & CARE PARTNERSHIP STP,1924992.0,126731056.5,15121509.19
202109,QWO,W YORKSHIRE & HARROGATE H&C P/SHIP STP,5531886.0,437961896.2,45376532.73
202109,QWU,COVENTRY & WARWICKSHIRE STP,1622593.0,144156175.4,12770107.98
202109,QXU,SURREY HEARTLANDS H&C PARTNERSHIP STP,1127737.0,93218868.8,11403167.39
202109,QYG,CHESHIRE & MERSEYSIDE STP,5051630.0,462396251.3,43091358.3
202110,QE1,HEALTHIER LANCASHIRE & SOUTH CUMBRIA STP,3372931.0,235476482.9,26462001.82
202110,QF7,SOUTH YORKSHIRE & BASSETLAW STP,3163158.0,192734645.9,22937984.0
202110,QGH,HEREFORDSHIRE & WORCESTERSHIRE STP,1347492.0,465040674.7,17988387.28
202110,QH8,MID AND SOUTH ESSEX STP,1813673.0,113189804.6,16308622.84
202110,QHG,"BEDFORDSHIRE, LUTON & MILTON KEYNES STP",1312852.0,97166784.2,10983408.6
202110,QHL,BIRMINGHAM & SOLIHULL STP,1728634.0,167703135.6,16113946.78
202110,QHM,CUMBRIA & NORTH EAST STP,6827470.0,409748354.0,46437873.68
202110,QJ2,JOINED UP CARE DERBYSHIRE STP,1638734.0,120249397.9,13235645.97
202110,QJG,SUFFOLK & NORTH EAST ESSEX STP,1934101.0,113046196.0,14846526.26
202110,QJK,DEVON STP,2134378.0,145200557.7,17380418.34
202110,QJM,LINCOLNSHIRE STP,1829281.0,106735373.8,12782462.32
202110,QK1,"LEICESTER, LEICESTERSHIRE & RUTLAND STP",1855012.0,132133191.2,14533442.72
202110,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,2001098.0,157792023.2,17205541.009999998
202110,QKS,KENT & MEDWAY STP,2910656.0,436185564.3,29193212.99
202110,QM7,HERTFORDSHIRE & WEST ESSEX STP,2267892.0,143797070.2,18051144.8
202110,QMF,EAST LONDON HEALTH & CARE P/SHIP STP,2704888.0,219519973.4,20611125.22
202110,QMJ,NORTH LONDON PARTNERS IN H&C STP,1715393.0,144595319.6,14498233.759999998
202110,QMM,NORFOLK & WAVENEY H&C PARTNERSHIP STP,2107756.0,129525500.4,15552228.3
202110,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,2245541.0,175071025.3,19536924.9
202110,QNQ,FRIMLEY HEALTH & CARE ICS STP,919915.0,67497882.6,8310067.609999999
202110,QNX,SUSSEX & EAST SURREY STP,2743352.0,180882410.7,26141102.22
202110,QOC,SHROPSHIRE & TELFORD & WREKIN STP,795362.0,56058877.9,7121136.75
202110,QOP,GREATER MANCHESTER HSC PARTNERSHIP STP,5444434.0,440969514.7,48139848.22
202110,QOQ,"HUMBER, COAST & VALE STP",3307668.0,216918579.7,25221781.6
202110,QOX,"BATH & NE SOMERSET, SWINDON & WILTS STP",1465858.0,94083158.3,11401223.13
202110,QPM,NORTHAMPTONSHIRE STP,1311878.0,74547481.8,9448171.37
202110,QR1,GLOUCESTERSHIRE STP,1080805.0,54574333.2,9650846.78
202110,QRL,HAMPSHIRE & THE ISLE OF WIGHT STP,2624124.0,196124784.8,24691356.69
202110,QRV,NW LONDON HEALTH & CARE PARTNERSHIP STP,3633854.0,257955030.11,28473139.7
202110,QSL,SOMERSET STP,915239.0,58822058.6,7836071.49
202110,QT1,NOTTINGHAM & NOTTINGHAMSHIRE H&C STP,1803534.0,125206307.0,17899860.75
202110,QT6,CORNWALL & SCILLY ISLES HSC P/SHIP STP,1101838.0,64938439.4,8261749.16
202110,QU9,"BUCKS, OXFORDSHIRE & BERKSHIRE WEST STP",2282886.0,152835431.5,21121697.57
202110,QUA,THE BLACK COUNTRY & WEST BIRMINGHAM STP,2349804.0,211536705.7,20715623.35
202110,QUE,CAMBRIDGESHIRE & PETERBOROUGH STP,1728671.0,104733613.2,27379822.94
202110,QUY,"BRISTOL, N SOMERSET & S GLOUCS STP",1381831.0,99656048.5,11533650.03
202110,QVV,DORSET STP,1330757.0,96750498.2,11937432.54
202110,QWE,SW LONDON HEALTH & CARE PARTNERSHIP STP,1906589.0,122345987.7,14746690.25
202110,QWO,W YORKSHIRE & HARROGATE H&C P/SHIP STP,5424179.0,417734500.0,43671349.38
202110,QWU,COVENTRY & WARWICKSHIRE STP,1612651.0,110312697.0,12642857.4
202110,QXU,SURREY HEARTLANDS H&C PARTNERSHIP STP,1163468.0,91158560.9,11526589.77
202110,QYG,CHESHIRE & MERSEYSIDE STP,4977225.0,446996824.9,42012232.4
202111,QE1,HEALTHIER LANCASHIRE & SOUTH CUMBRIA STP,3407490.0,239768565.9,26707117.68
202111,QF7,SOUTH YORKSHIRE & BASSETLAW STP,3225345.0,200822025.2,23265213.66
202111,QGH,HEREFORDSHIRE & WORCESTERSHIRE STP,1372229.0,502948882.6,18838774.53
202111,QH8,MID AND SOUTH ESSEX STP,1825428.0,115277419.4,16367023.47
202111,QHG,"BEDFORDSHIRE, LUTON & MILTON KEYNES STP",1310882.0,100122796.1,10961076.49
202111,QHL,BIRMINGHAM & SOLIHULL STP,1760316.0,172987179.7,16394384.2
202111,QHM,CUMBRIA & NORTH EAST STP,6858282.0,415808061.5,46430368.67
202111,QJ2,JOINED UP CARE DERBYSHIRE STP,1696087.0,127600480.5,13634807.78
202111,QJG,SUFFOLK & NORTH EAST ESSEX STP,1931444.0,116744433.4,14744455.12
202111,QJK,DEVON STP,2188375.0,152411268.5,17668608.17
202111,QJM,LINCOLNSHIRE STP,1844781.0,111892619.6,12715975.98
202111,QK1,"LEICESTER, LEICESTERSHIRE & RUTLAND STP",1898927.0,139336141.60000002,14898618.05
202111,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,2058760.0,166306040.7,17898493.22
202111,QKS,KENT & MEDWAY STP,2924776.0,452253438.4,29299351.13
202111,QM7,HERTFORDSHIRE & WEST ESSEX STP,2310135.0,152934390.3,18153204.75
202111,QMF,EAST LONDON HEALTH & CARE P/SHIP STP,2801885.0,231538225.9,21610706.8
202111,QMJ,NORTH LONDON PARTNERS IN H&C STP,1780026.0,152226463.3,15178821.93
202111,QMM,NORFOLK & WAVENEY H&C PARTNERSHIP STP,2101914.0,133497040.1,15358778.94
202111,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,2247685.0,179826862.4,19647384.09
202111,QNQ,FRIMLEY HEALTH & CARE ICS STP,936653.0,72324144.9,8517309.030000001
202111,QNX,SUSSEX & EAST SURREY STP,2813630.0,189055511.4,27177732.86
202111,QOC,SHROPSHIRE & TELFORD & WREKIN STP,802253.0,57114105.2,7224186.75
202111,QOP,GREATER MANCHESTER HSC PARTNERSHIP STP,5561505.0,453721623.1,50029527.28
202111,QOQ,"HUMBER, COAST & VALE STP",3367624.0,226481849.6,25486478.69
202111,QOX,"BATH & NE SOMERSET, SWINDON & WILTS STP",1495769.0,97739049.0,11555956.14
202111,QPM,NORTHAMPTONSHIRE STP,1369528.0,78425870.7,9768879.25
202111,QR1,GLOUCESTERSHIRE STP,1143358.0,59242970.1,10109885.97
202111,QRL,HAMPSHIRE & THE ISLE OF WIGHT STP,2606668.0,202541107.2,24574627.98
202111,QRV,NW LONDON HEALTH & CARE PARTNERSHIP STP,3774528.0,272199070.29999995,29413001.02
202111,QSL,SOMERSET STP,946717.0,61463898.2,8201334.390000001
202111,QT1,NOTTINGHAM & NOTTINGHAMSHIRE H&C STP,1792518.0,129453529.9,17971214.12
202111,QT6,CORNWALL & SCILLY ISLES HSC P/SHIP STP,1148479.0,68485730.50999999,8586410.43
202111,QU9,"BUCKS, OXFORDSHIRE & BERKSHIRE WEST STP",2309418.0,160385543.4,21785698.23
202111,QUA,THE BLACK COUNTRY & WEST BIRMINGHAM STP,2408065.0,218461280.7,21423105.36
202111,QUE,CAMBRIDGESHIRE & PETERBOROUGH STP,1730326.0,107412580.1,25366064.38
202111,QUY,"BRISTOL, N SOMERSET & S GLOUCS STP",1435857.0,104547137.7,11874390.38
202111,QVV,DORSET STP,1361327.0,102540651.5,12089456.98
202111,QWE,SW LONDON HEALTH & CARE PARTNERSHIP STP,1954942.0,127566275.3,15007108.52
202111,QWO,W YORKSHIRE & HARROGATE H&C P/SHIP STP,5577533.0,430374195.4,44829425.22
202111,QWU,COVENTRY & WARWICKSHIRE STP,1654818.0,116108933.1,12838256.51
202111,QXU,SURREY HEARTLANDS H&C PARTNERSHIP STP,1205128.0,95254712.4,11950090.94
202111,QYG,CHESHIRE & MERSEYSIDE STP,5069345.0,460212610.8,42952089.99
202112,QE1,HEALTHIER LANCASHIRE & SOUTH CUMBRIA STP,3511549.0,251478635.3,27479304.97
202112,QF7,SOUTH YORKSHIRE & BASSETLAW STP,3354899.0,212056297.2,24218476.08
202112,QGH,HEREFORDSHIRE & WORCESTERSHIRE STP,1391623.0,526410166.2,19262133.06
202112,QH8,MID AND SOUTH ESSEX STP,1903732.0,121479324.7,17213589.630000003
202112,QHG,"BEDFORDSHIRE, LUTON & MILTON KEYNES STP",1367030.0,105078300.9,11593636.26
202112,QHL,BIRMINGHAM & SOLIHULL STP,1789466.0,179010885.8,17071934.73
202112,QHM,CUMBRIA & NORTH EAST STP,7192104.0,448831689.9,48581621.2
202112,QJ2,JOINED UP CARE DERBYSHIRE STP,1731283.0,133764138.2,13982348.13
202112,QJG,SUFFOLK & NORTH EAST ESSEX STP,2025176.0,122532042.8,15314320.94
202112,QJK,DEVON STP,2236514.0,161336746.8,18068111.17
202112,QJM,LINCOLNSHIRE STP,1892697.0,115581866.7,12942707.09
202112,QK1,"LEICESTER, LEICESTERSHIRE & RUTLAND STP",1949977.0,144388292.0,15283489.79
202112,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,2062068.0,164424207.1,17974635.799999997
202112,QKS,KENT & MEDWAY STP,2992595.0,489554992.1,30257186.340000004
202112,QM7,HERTFORDSHIRE & WEST ESSEX STP,2392553.0,158172090.0,19028007.24
202112,QMF,EAST LONDON HEALTH & CARE P/SHIP STP,2758465.0,229831428.51,21209048.01
202112,QMJ,NORTH LONDON PARTNERS IN H&C STP,1786536.0,153877896.8,15263859.1
202112,QMM,NORFOLK & WAVENEY H&C PARTNERSHIP STP,2148132.0,138268359.3,15558780.51
202112,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,2341479.0,190206382.1,20066187.91
202112,QNQ,FRIMLEY HEALTH & CARE ICS STP,998636.0,75965896.9,9050244.05
202112,QNX,SUSSEX & EAST SURREY STP,2874300.0,196318178.4,28119759.880000003
202112,QOC,SHROPSHIRE & TELFORD & WREKIN STP,843195.0,62760446.1,7598320.96
202112,QOP,GREATER MANCHESTER HSC PARTNERSHIP STP,5720109.0,475371266.5,50926569.38
202112,QOQ,"HUMBER, COAST & VALE STP",3460858.0,235719518.2,26169348.63
202112,QOX,"BATH & NE SOMERSET, SWINDON & WILTS STP",1511892.0,103337552.8,11663055.66
202112,QPM,NORTHAMPTONSHIRE STP,1411130.0,82570842.4,10027052.0
202112,QR1,GLOUCESTERSHIRE STP,1136059.0,60961443.3,10145571.22
202112,QRL,HAMPSHIRE & THE ISLE OF WIGHT STP,2775882.0,217769506.4,26083362.88
202112,QRV,NW LONDON HEALTH & CARE PARTNERSHIP STP,3782695.0,276317586.81,29984415.92
202112,QSL,SOMERSET STP,979888.0,67129352.0,8349035.390000001
202112,QT1,NOTTINGHAM & NOTTINGHAMSHIRE H&C STP,1845764.0,134635884.10000002,18324255.03
202112,QT6,CORNWALL & SCILLY ISLES HSC P/SHIP STP,1182471.0,73441989.6,8761728.87
202112,QU9,"BUCKS, OXFORDSHIRE & BERKSHIRE WEST STP",2413112.0,168754452.39999998,23141194.73
202112,QUA,THE BLACK COUNTRY & WEST BIRMINGHAM STP,2478310.0,225798828.3,22073679.95
202112,QUE,CAMBRIDGESHIRE & PETERBOROUGH STP,1788868.0,113630205.5,29454399.08
202112,QUY,"BRISTOL, N SOMERSET & S GLOUCS STP",1465733.0,109059879.5,12287165.31
202112,QVV,DORSET STP,1401874.0,108650086.1,12484968.47
202112,QWE,SW LONDON HEALTH & CARE PARTNERSHIP STP,2006726.0,133640660.1,15639532.56
202112,QWO,W YORKSHIRE & HARROGATE H&C P/SHIP STP,5758251.0,438850788.3,46202064.07
202112,QWU,COVENTRY & WARWICKSHIRE STP,1706658.0,120602358.4,13342230.3
202112,QXU,SURREY HEARTLANDS H&C PARTNERSHIP STP,1250949.0,98496260.5,12453610.12
202112,QYG,CHESHIRE & MERSEYSIDE STP,5231464.0,478528044.0,44426113.09
202201,QE1,HEALTHIER LANCASHIRE & SOUTH CUMBRIA STP,3265539.0,237081192.9,25033195.14
202201,QF7,SOUTH YORKSHIRE & BASSETLAW STP,3057763.0,196525446.6,21414222.05
202201,QGH,HEREFORDSHIRE & WORCESTERSHIRE STP,1292784.0,473927361.8,17269728.17
202201,QH8,MID AND SOUTH ESSEX STP,1792805.0,118049979.9,15797011.5
202201,QHG,"BEDFORDSHIRE, LUTON & MILTON KEYNES STP",1278628.0,100277931.2,10457281.15
202201,QHL,BIRMINGHAM & SOLIHULL STP,1706170.0,172785723.7,15705206.21
202201,QHM,CUMBRIA & NORTH EAST STP,6670365.0,417198788.2000001,43787727.52
202201,QJ2,JOINED UP CARE DERBYSHIRE STP,1593868.0,125701236.1,12486609.98
202201,QJG,SUFFOLK & NORTH EAST ESSEX STP,1906371.0,118272072.7,14214055.36
202201,QJK,DEVON STP,2056206.0,150166102.5,16309631.239999998
202201,QJM,LINCOLNSHIRE STP,1760690.0,110370206.3,11738350.8
202201,QK1,"LEICESTER, LEICESTERSHIRE & RUTLAND STP",1818968.0,138999766.0,13932191.56
202201,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,2003567.0,164172436.7,16975426.0
202201,QKS,KENT & MEDWAY STP,2787192.0,443998338.0,27663882.17
202201,QM7,HERTFORDSHIRE & WEST ESSEX STP,2240510.0,151308879.8,17394191.66
202201,QMF,EAST LONDON HEALTH & CARE P/SHIP STP,2707173.0,227075078.8,20458303.15
202201,QMJ,NORTH LONDON PARTNERS IN H&C STP,1709378.0,148603034.8,14156685.03
202201,QMM,NORFOLK & WAVENEY H&C PARTNERSHIP STP,2014118.0,133620199.6,14270007.7
202201,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,2165325.0,180926839.0,18476480.36
202201,QNQ,FRIMLEY HEALTH & CARE ICS STP,890154.0,70741723.4,7973309.54
202201,QNX,SUSSEX & EAST SURREY STP,2659557.0,186080126.4,25202477.06
202201,QOC,SHROPSHIRE & TELFORD & WREKIN STP,776522.0,58378627.0,6866562.96
202201,QOP,GREATER MANCHESTER HSC PARTNERSHIP STP,5368989.0,455746810.5,47123021.260000005
202201,QOQ,"HUMBER, COAST & VALE STP",3219879.0,225095657.4,23806657.77
202201,QOX,"BATH & NE SOMERSET, SWINDON & WILTS STP",1407522.0,96838197.9,10615483.9
202201,QPM,NORTHAMPTONSHIRE STP,1289368.0,76422810.5,9026955.02
202201,QR1,GLOUCESTERSHIRE STP,1052851.0,57600516.4,9212460.37
202201,QRL,HAMPSHIRE & THE ISLE OF WIGHT STP,2525233.0,201679803.0,23334477.82
202201,QRV,NW LONDON HEALTH & CARE PARTNERSHIP STP,3789645.0,280915362.9,29033216.18
202201,QSL,SOMERSET STP,884075.0,60793806.6,7410925.8
202201,QT1,NOTTINGHAM & NOTTINGHAMSHIRE H&C STP,1721373.0,127822423.1,17076833.08
202201,QT6,CORNWALL & SCILLY ISLES HSC P/SHIP STP,1065433.0,66625791.7,7686151.48
202201,QU9,"BUCKS, OXFORDSHIRE & BERKSHIRE WEST STP",2245965.0,161878760.3,20681601.73
202201,QUA,THE BLACK COUNTRY & WEST BIRMINGHAM STP,2335087.0,218015016.8,20291359.06
202201,QUE,CAMBRIDGESHIRE & PETERBOROUGH STP,1703939.0,109036351.2,26294897.83
202201,QUY,"BRISTOL, N SOMERSET & S GLOUCS STP",1355215.0,104044853.2,11067717.07
202201,QVV,DORSET STP,1282166.0,101489288.8,11149780.92
202201,QWE,SW LONDON HEALTH & CARE PARTNERSHIP STP,1932312.0,128829538.2,14586709.58
202201,QWO,W YORKSHIRE & HARROGATE H&C P/SHIP STP,5431947.0,433948311.2,42720908.95
202201,QWU,COVENTRY & WARWICKSHIRE STP,1564107.0,113090038.4,12021063.69
202201,QXU,SURREY HEARTLANDS H&C PARTNERSHIP STP,1141269.0,94169857.0,11072103.52
202201,QYG,CHESHIRE & MERSEYSIDE STP,4866679.0,459844230.9,40583734.620000005
202202,QE1,HEALTHIER LANCASHIRE & SOUTH CUMBRIA STP,3062439.0,225166770.8,23455330.88
202202,QF7,SOUTH YORKSHIRE & BASSETLAW STP,2884360.0,185276354.8,20067568.96
202202,QGH,HEREFORDSHIRE & WORCESTERSHIRE STP,1210816.0,483331709.0,17104845.65
202202,QH8,MID AND SOUTH ESSEX STP,1653215.0,109040873.2,14745825.29
202202,QHG,"BEDFORDSHIRE, LUTON & MILTON KEYNES STP",1182093.0,92131390.9,9719520.79
202202,QHL,BIRMINGHAM & SOLIHULL STP,1592069.0,163478364.3,14844898.71
202202,QHM,CUMBRIA & NORTH EAST STP,6265168.0,398302998.0,41464620.55
202202,QJ2,JOINED UP CARE DERBYSHIRE STP,1504089.0,119411207.9,11766101.989999998
202202,QJG,SUFFOLK & NORTH EAST ESSEX STP,1777129.0,109638392.4,13196780.9
202202,QJK,DEVON STP,1918260.0,139281855.5,15121771.79
202202,QJM,LINCOLNSHIRE STP,1647365.0,104515551.0,10964792.68
202202,QK1,"LEICESTER, LEICESTERSHIRE & RUTLAND STP",1706727.0,130997283.1,13059580.9
202202,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,1845390.0,152594672.39999998,15649237.68
202202,QKS,KENT & MEDWAY STP,2592548.0,408788114.9,25638556.76
202202,QM7,HERTFORDSHIRE & WEST ESSEX STP,2085415.0,141291738.6,16283271.03
202202,QMF,EAST LONDON HEALTH & CARE P/SHIP STP,2516298.0,211542340.5,19128402.6
202202,QMJ,NORTH LONDON PARTNERS IN H&C STP,1630914.0,143200303.6,13669302.22
202202,QMM,NORFOLK & WAVENEY H&C PARTNERSHIP STP,1866060.0,123938107.1,13181700.739999998
202202,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,2039885.0,170906676.10000002,17483108.799999997
202202,QNQ,FRIMLEY HEALTH & CARE ICS STP,854803.0,67863400.7,7593091.1
202202,QNX,SUSSEX & EAST SURREY STP,2484292.0,173912807.8,23688325.72
202202,QOC,SHROPSHIRE & TELFORD & WREKIN STP,722231.0,54351083.6,6321746.180000001
202202,QOP,GREATER MANCHESTER HSC PARTNERSHIP STP,4961375.0,422641130.2,42912549.96
202202,QOQ,"HUMBER, COAST & VALE STP",3056576.0,212707483.4,22643987.64
202202,QOX,"BATH & NE SOMERSET, SWINDON & WILTS STP",1295572.0,89311421.8,9662975.34
202202,QPM,NORTHAMPTONSHIRE STP,1196799.0,71618476.1,8324894.62
202202,QR1,GLOUCESTERSHIRE STP,994742.0,53782242.4,8556594.39
202202,QRL,HAMPSHIRE & THE ISLE OF WIGHT STP,2408951.0,196585140.2,22316712.700000003
202202,QRV,NW LONDON HEALTH & CARE PARTNERSHIP STP,3496333.0,255486340.3,26684570.39
202202,QSL,SOMERSET STP,819217.0,56551140.5,6902833.66
202202,QT1,NOTTINGHAM & NOTTINGHAMSHIRE H&C STP,1627759.0,121371075.9,16250592.21
202202,QT6,CORNWALL & SCILLY ISLES HSC P/SHIP STP,1024656.0,64467730.2,7412646.59
202202,QU9,"BUCKS, OXFORDSHIRE & BERKSHIRE WEST STP",2125039.0,154646649.0,19653560.49
